evaluation_status	missing_evidence	chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_mean_narrow	atac_mean_narrow_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_observed_fraction	rrbs_observed_bp	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_5prime_clearance	gene_dense_clearance_old_bodydist	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_percentile
excluded	repeat_content;conservation	NC_051829.1	34024080	34083975	59895	convergent	NKX3-1	LOC111092402	True	False	False	True	False	False	True	True	False	True	False		False		False	False	False	1.0280094949542724	0.5676666666666667	1.0441082153111696	0.634	0.05464437199495524	14.0	77.61025320765484	0.06928792052758995	4150	16.558250562711194	104027	1174155	29947	2757	31681	0.354	0.304	0.476	0.4283	0.579	0.4283	44.7
excluded	repeat_content;conservation	NC_051829.1	40554664	40610407	55743	convergent	AGFG1	LOC486150	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0375437577325597	0.5976666666666667	1.0476538988472976	0.6443333333333333	0.05401803543046191	4.0	84.40786385367103	0.12647327915612722	7050	14.59679607017753	192465	4929314	646249	42438	47540	0.38	0.42	0.1537	0.6113	0.7959	0.4722	57.5
excluded	repeat_content;conservation	NC_051829.1	45854728	45924770	70042	convergent	LOC119866032	LOC119865861	True	False	True	False	False	False	False	False	False	False	False		False		True	False	False	1.234976034524304	0.8786666666666667	1.132178153400888	0.7733333333333333	0.06586033710124727	49.0	81.14669564951247	0.15276548356700265	10700	12.957868396430403	160251	377875	311364	120681	25690	0.1027	0.1083	0.2967	0.7603	0.7362	0.4008	38.4
excluded	repeat_content;conservation	NC_051829.1	46659216	46733469	74253	convergent	LOC111092437	LOC119865863	True	False	False	False	False	False	False	False	False	False	False		False		True	False	False	1.125671492345954	0.7716666666666666	1.1888583895474671	0.8303333333333334	0.05713595606837193	4.0	78.18657319240081	0.2626156518928528	19500	17.081220116857754	146342	1184468	979240	67079	18943	0.264	0.42	0.447	0.3743	0.7039	0.4418	48.4
excluded	repeat_content;conservation;TAD_assignment	NC_051830.1	3084750	3142913	58163	convergent	SLC15A4	TMEM132C	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.1166294249443796	0.7576666666666667	1.067811636246562	0.6806666666666666	0.05691075137342177	3.0	85.74499666821826	0.15645685401372006	9100	13.609549026489258	0	11674446	1079421	28264	16041	0.27	0.4403	0.1097	0.702	0.0901	0.3224	11.3
excluded	repeat_content;conservation	NC_051830.1	4496506	4546999	50493	convergent	LOC119866086	LOC477441	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0321798534685782	0.581	1.0600826177358627	0.666	0.05198927047777	1.0	77.90729183620877	0.10694551720040402	5400	14.94982597793358	21752	10266525	684551	1121	5806	0.5023	0.5053	0.4613	0.5803	0.2064	0.4512	50.8
excluded	repeat_content;conservation	NC_051830.1	12974593	13028567	53974	convergent	LOC119866092	MED13L	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.3386338513769551	0.9406666666666667	1.6138366220146418	0.9703333333333334	0.07733643875359096	4.0	79.65292376279831	0.24456219661318412	13200	16.115440314738596	1580	1786697	1033739	295635	25078	0.033	0.42	0.3673	0.4687	0.0959	0.277	2.4
excluded	repeat_content;conservation	NC_051830.1	17193803	17254161	60358	convergent	LOC119866085	LOC119866121	True	False	False	False	False	False	True	False	False	True	False		False		True	True	False	0.8765641062393587	0.03	0.881559837777199	0.04466666666666667	0.04437359894997125	0.0	71.61107847243548	0.0662712482189602	4000	13.606525956459766	123982	2435680	131538	56099	58224	0.9793	0.885	0.7097	0.7023	0.6416	0.7836	99.3
excluded	repeat_content;conservation	NC_051830.1	20964282	21018696	54414	convergent	LOC119866095	LOC119866096	True	False	False	False	False	False	False	False	False	True	False		False		False	False	False	1.0843175304085197	0.7043333333333334	1.100978211069107	0.7306666666666667	0.05432118506145787	1.0	68.45381368236777	0.07442937479325173	4050	23.754918134437418	41489	6203187	592288	331460	32180	0.3663	0.5053	0.7743	0.0257	0.3082	0.396	36.4
excluded	repeat_content;conservation	NC_051830.1	37136455	37205993	69538	convergent	LOC106557850	LOC102154823	True	False	False	False	False	False	True	True	False	True	False		False		True	True	False	1.0112368687026039	0.525	1.0037775933563708	0.521	0.05240397596598792	1.0	81.68634327759979	0.20276683252322472	14100	15.957455358051119	146224	4840999	56303	25053	21534	0.474	0.5053	0.2717	0.4867	0.7039	0.4883	63.6
excluded	repeat_content;conservation	NC_051831.1	11296029	11362267	66238	convergent	LOC106557871	LOC111092904	True	False	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9431990628006517	0.24533333333333332	0.9679334208369255	0.382	0.050093354645987444	1.0	79.2998384328989	0.03925239288625864	2600	17.3481874630369	220852	10054707	2554120	160691	12958	0.7057	0.5053	0.386	0.3473	0.8358	0.556	82.6
excluded	repeat_content;conservation;TAD_assignment	NC_051831.1	12006551	12065044	58493	convergent	GXYLT1	LOC111092835	True	True	False	False	False	False	False	False	False	False	False		False		True	True	False	1.0094496187198037	0.52	1.0011586866274476	0.511	0.05278799855791786	11.0	82.03486486762128	0.08035149505068982	4700	14.788655264723685	0	10761356	3260769	55035	63903	0.4483	0.3303	0.254	0.5937	0.0901	0.3433	17.4
excluded	repeat_content;conservation	NC_051831.1	13274723	13345552	70829	convergent	NA	MUC19	True	True	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9124365831553282	0.09533333333333334	0.9223764244705439	0.15966666666666668	0.04838888239432612	1.0	83.78760930379232	0.05294441542306118	3750	9.83880572517713	14863	12035696	3010052	68312	100	0.917	0.5053	0.1823	0.94	0.1696	0.5429	80.3
excluded	repeat_content;conservation;TAD_assignment	NC_051831.1	17823426	17886691	63265	convergent	IPO8	LOC100685338	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9431894571659503	0.24533333333333332	0.9389325720861554	0.24066666666666667	0.04920141558266434	1.0	76.66751674641954	0.07429068205168735	4700	15.229232173977476	0	16580617	1507657	71502	79785	0.8277	0.5053	0.521	0.5547	0.0901	0.4998	67.7
excluded	repeat_content;conservation	NC_051831.1	32573520	32640058	66538	convergent	LOC102155441	LOC100685365	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.0621490893359042	0.6623333333333333	1.0841411273395911	0.7063333333333334	0.055115755008616464	25.0	80.2020271374629	0.07815083110403077	5200	14.81786481302176	18211	5827486	309949	62897	5554	0.331	0.2273	0.3397	0.5913	0.1906	0.336	15.2
passes_recorded_checks		NC_051831.1	39677324	39739751	62427	convergent	ANO2	NTF3	False	False	False	False	False	False	False	False	False	False	False	28.74	False	5.1012200000000005	False	False	False	1.0979691645086613	0.727	1.0570117458224297	0.6593333333333333	0.055759308393499234	1.0	74.0250218438764	0.11293190446441444	7050	19.880895701787804	341463	1273818	881321	71476	154498	0.3053	0.5053	0.641	0.1543	0.9304	0.5073	70.1
excluded	repeat_content;conservation	NC_051831.1	40299441	40358999	59558	convergent	LOC119866433	GALNT8	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0115429248342538	0.5263333333333333	0.9775829955115914	0.423	0.05204727135489624	1.0	63.2555251121521	0.048692031297222875	2900	17.050084735407975	170780	1894501	329915	7998	5828	0.4963	0.5053	0.8517	0.3787	0.7567	0.5977	89.8
excluded	repeat_content;conservation;TAD_assignment	NC_051832.1	2510899	2563279	52380	convergent	NA	OR6D5	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.8957408463768285	0.05266666666666667	0.9114391885374888	0.11166666666666666	0.04743078925403476	1.0	63.339310872352726	0.05631920580374189	2950	12.029042462507883	0	2169457	491937	963	100	0.9593	0.5053	0.851	0.8283	0.0901	0.6468	94.4
excluded	repeat_content;conservation	NC_051832.1	6155210	6215233	60023	convergent	LOC119866635	LOC106557967	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0397220869608876	0.604	0.9626722405917942	0.361	0.054054252785601144	29.0	73.02825946696512	0.07580427502790597	4550	16.551117787610238	14779	890985	593010	6286	6286	0.378	0.2097	0.6717	0.4283	0.1696	0.3715	27.5
excluded	repeat_content;conservation	NC_051832.1	24424569	24481957	57388	convergent	LOC100855860	LOC111093048	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.154193169773539	0.8033333333333333	1.2049400931671261	0.844	0.06118274969026078	33.0	78.81520396739514	0.09671011361260194	5550	16.423885224470453	153263	8211080	44249	15555	15173	0.17	0.1917	0.4117	0.4403	0.7204	0.3868	33.6
excluded	repeat_content;conservation	NC_051832.1	25443005	25493730	50725	convergent	ADRB1	CCDC186	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.1247143090858196	0.77	1.1227808963745833	0.7623333333333333	0.0593485983307207	26.0	69.78246860782154	0.07777230162641695	3945	16.290461412973716	181633	9226184	202315	1427	2132	0.2093	0.224	0.7503	0.453	0.7773	0.4828	62.3
excluded	repeat_content;conservation	NC_051832.1	34214445	34267922	53477	convergent	LOC111093045	LOC119866531	True	False	False	False	False	False	True	False	False	False	False		False		True	False	False	1.1632142369683363	0.8173333333333334	1.2292881889641285	0.865	0.061097272945932306	10.0	77.18185205180366	0.21171718682798213	11322	18.814623907122307	58817	7238293	143759	62663	33753	0.1717	0.3413	0.4973	0.227	0.3901	0.3255	12.4
excluded	repeat_content;conservation;TAD_assignment	NC_051833.1	357464	431756	74292	convergent	UBE2V2	LOC100856084	True	True	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9354519538394522	0.209	0.900168212566843	0.074	0.04897529295104064	1.0	79.37128136708186	0.06999407742421795	5200	15.628447622866243	0	13967579	135007	37539	37539	0.8543	0.5053	0.383	0.5163	0.0901	0.4698	56.2
excluded	repeat_content;conservation	NC_051833.1	1669770	1738756	68986	convergent	LOC100684688	LOC119866769	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.8885327558737759	0.042333333333333334	0.8756358176107394	0.041	0.04747027457362022	1.0	79.50077609221141	0.056533209636737886	3900	16.697604044428413	120737	12657926	490928	60011	2166	0.958	0.5053	0.3747	0.4113	0.6323	0.5763	85.0
excluded	repeat_content;conservation	NC_051833.1	20829395	20898312	68917	convergent	LOC119866675	MSC	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9938438964445294	0.462	0.9759285931050552	0.418	0.05190086624760128	12.0	68.17880864275827	0.05223674855260676	3600	19.007802527001562	13853	6501643	1220733	2622	1682	0.5107	0.3233	0.78	0.214	0.1644	0.3985	37.3
excluded	repeat_content;conservation;TAD_assignment	NC_051833.1	21906082	21964104	58022	convergent	LOC111093217	LOC119866789	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0312607478542648	0.5776666666666667	0.992497396877919	0.481	0.05286642954338096	2.0	73.5770599029281	0.09479163076074593	5500	20.428486065692212	0	7463482	1854802	22829	937	0.4453	0.4627	0.657	0.1263	0.0901	0.3563	21.5
excluded		NC_051833.1	23112498	23172320	59822	convergent	LOC111093212	LOC111093135	True	False	False	False	False	False	False	False	False	False	False	43.94	False	4.77938	False	True	False	0.9404418338083949	0.23233333333333334	0.9561489815711975	0.3233333333333333	0.0496431300192842	0.0	74.95557098388672	0.03343251646551436	2000	19.462737560272217	142409	6256166	647486	169009	165046	0.7673	0.885	0.602	0.1843	0.6939	0.6265	92.6
excluded	repeat_content;conservation	NC_051833.1	23509733	23568950	59217	convergent	CRISPLD1	LOC100688946	True	False	False	False	False	False	True	True	False	True	False		False		True	True	False	0.9262343038373075	0.15933333333333333	0.9327055139914155	0.213	0.048742790372729286	1.0	79.59985523957472	0.043906310687809244	2600	18.19087768963405	39341	5859234	250554	47886	2243	0.881	0.5053	0.37	0.2753	0.2984	0.466	55.1
excluded	repeat_content;conservation	NC_051833.1	28263136	28333785	70649	convergent	LOC106558008	PAG1	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	1.056937571675244	0.6526666666666666	1.0087807734534144	0.536	0.05529169117271071	16.0	71.76109268665314	0.10615861512547949	7500	15.463543095678654	1540	1100115	320836	15590	15590	0.324	0.2863	0.705	0.5327	0.0959	0.3888	34.5
excluded	repeat_content;conservation	NC_051833.1	28623707	28681799	58092	convergent	FABP5	LOC119866803	True	True	False	True	False	False	True	True	False	False	False		False		True	True	False	1.0219289867251913	0.5513333333333333	0.9597109840527177	0.3436666666666667	0.05416878809301106	14.0	70.04553818702698	0.048199407835846586	2800	17.465269598849986	27753	745822	29046	4411	4516	0.3717	0.304	0.7437	0.3377	0.2376	0.3989	37.5
excluded	repeat_content;conservation	NC_051833.1	38580004	38634159	54155	convergent	LOC100685448	LOC119866804	True	False	False	False	False	False	False	False	False	False	False		False		True	False	False	1.055458917667129	0.648	1.016195446150005	0.565	0.054455720976345524	4.0	79.87846264694676	0.12187240328686179	6600	15.842533185368492	142919	9208482	515007	173461	45988	0.3613	0.42	0.3597	0.498	0.6939	0.4666	55.3
excluded	repeat_content;conservation	NC_051834.1	2536913	2592033	55120	convergent	LOC111093357	GJD2	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0569086799400769	0.6526666666666666	1.0901213656842708	0.715	0.054609366832351756	17.0	72.22435124103839	0.07075471698113207	3900	17.632032731000116	114473	768957	121203	2935	3679	0.3547	0.2783	0.692	0.3237	0.6131	0.4524	51.4
excluded	repeat_content;conservation;TAD_assignment	NC_051834.1	4478505	4544211	65706	convergent	CDIN1	MEIS2	True	True	False	True	False	False	True	False	False	False	False		False		True	True	False	0.9762281546039344	0.396	0.9626048467382788	0.3606666666666667	0.0504923774791975	1.0	44.56284726947867	0.1415395854259885	9300	13.61986765348249	0	1177903	32853	204816	110217	0.654	0.5053	0.9833	0.7017	0.0901	0.5869	87.0
excluded	repeat_content;conservation;TAD_assignment	NC_051834.1	11061036	11119847	58811	convergent	LOC119866880	LOC111093393	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9930759592125957	0.46	1.0048039773702622	0.5236666666666666	0.050433627242827836	7.0	86.41014714674516	0.07481593579432419	4400	17.28462152847877	0	847547	409320	942	942	0.6623	0.3723	0.0907	0.3523	0.0901	0.3136	9.5
excluded	repeat_content;conservation	NC_051834.1	24994850	25055410	60560	convergent	FOXB1	LOC119866903	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9647033839551744	0.3526666666666667	0.9751221900060772	0.41533333333333333	0.050209603647539375	1.0	81.85201663970948	0.03302509907529723	2000	19.88311118664949	149870	2575237	327567	2638	44442	0.691	0.5053	0.261	0.1543	0.7113	0.4646	54.4
excluded	repeat_content;conservation;TAD_assignment	NC_051834.1	32644888	32717232	72344	convergent	LOC111093320	LOC100684041	True	True	False	False	False	False	True	True	False	False	False		False		False	False	False	1.0814970272488702	0.6986666666666667	1.1472546119303517	0.7916666666666666	0.0552163308209168	4.0	79.83047987285413	0.14444874488554682	10450	18.663396965373646	0	5080671	256888	13042	13042	0.3287	0.42	0.361	0.2387	0.0901	0.2877	3.9
excluded	repeat_content;conservation	NC_051834.1	34669412	34723012	53600	convergent	LOC102154511	LARP6	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.079797891717571	0.6963333333333334	1.1034043815404178	0.7363333333333333	0.055185552743898934	1.0	81.40834021189856	0.17630597014925373	9450	15.530566332996756	3788	3725696	1149534	666	666	0.33	0.5053	0.283	0.5253	0.1074	0.3502	20.2
excluded	repeat_content;conservation;TAD_assignment	NC_051834.1	38942658	39000282	57624	convergent	LINGO1	LOC119866844	True	True	False	False	False	False	True	False	False	False	False		False		True	False	False	1.252836052890012	0.8963333333333333	1.2496144068017603	0.8783333333333333	0.06506540453548028	1.0	79.42278885493114	0.5465083992780786	31492	15.969043421594128	0	549542	267826	68949	9662	0.1133	0.5053	0.3797	0.4857	0.0901	0.3148	10.0
excluded	repeat_content;conservation	NC_051835.1	955347	1016678	61331	convergent	LOC100688275	LOC102152193	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9231369777761874	0.14333333333333334	0.9052198649808765	0.087	0.04885827006433832	0.0	73.55648901523688	0.03179468784138527	1950	21.52655863761902	61012	12301976	882355	4002	4002	0.8687	0.885	0.6573	0.0783	0.4042	0.5787	86.1
excluded	repeat_content;conservation	NC_051835.1	13106261	13156978	50717	convergent	LOC119867042	LOC111093424	True	False	False	False	False	True	False	False	False	False	False		False		False	True	False	0.9257801367374997	0.15666666666666668	0.9159547360032797	0.131	0.049437883405161295	0.0	68.07779693603516	0.024646568211842183	1250	29.12981810936561	31619	156369	982062	523772	19315	0.7983	0.885	0.7837	0.0003	0.258	0.5451	81.1
excluded		NC_051835.1	18249632	18323889	74257	convergent	LOC100685420	LOC100685577	True	False	False	False	False	False	False	False	False	False	False	42.86	False	2.96612	False	True	False	0.9099851926561244	0.08833333333333333	0.9165166039466858	0.13333333333333333	0.04918528048171801	0.0	74.85433339381564	0.046460266372193866	3450	21.166880977153777	263240	2846082	2982980	59407	59407	0.8307	0.885	0.605	0.091	0.8808	0.6585	95.2
excluded		NC_051835.1	23436373	23508916	72543	convergent	LOC111093569	LOC119867012	True	False	False	False	False	False	False	False	False	False	False	26.44	False	5.49128	True	True	False	0.9213638102860341	0.13533333333333333	0.9289758905589046	0.19	0.04839711386389673	1.0	79.32418689360985	0.03584081165653474	2600	17.83971693936516	422644	2339779	702325	499122	124149	0.9163	0.5053	0.3847	0.3057	0.9584	0.6141	91.5
excluded	repeat_content;conservation	NC_051835.1	33017236	33069006	51770	convergent	LOC102152343	LOC111093484	True	True	False	False	False	False	True	False	False	True	False		False		True	False	False	1.1018676318662364	0.733	1.0739354945361614	0.6916666666666667	0.05684101693609906	4.0	63.072975604260556	0.11782885841220785	6100	15.190531149143126	6879	2736844	89446	58848	7688	0.2717	0.42	0.8533	0.558	0.1247	0.4455	48.8
excluded	repeat_content;conservation;TAD_assignment	NC_051835.1	33785714	33837005	51291	convergent	LOC119867070	LOC111093482	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0255818406927921	0.5606666666666666	1.0290822416573764	0.6013333333333334	0.052449486003506476	0.0	82.19402215422802	0.09136105749546704	4686	17.139382081309662	0	3505082	369636	12097	12097	0.4717	0.885	0.2483	0.3673	0.0901	0.4125	40.8
excluded	repeat_content;conservation	NC_051835.1	36406001	36461046	55045	convergent	SLC37A1	LOC119867027	True	True	False	False	False	False	True	True	False	True	False		False		True	False	False	1.236725343784708	0.8796666666666667	1.223931556031108	0.86	0.06415692982885655	10.0	80.33221683114074	0.39058951766736305	21500	15.724390356628984	8523	6127246	232475	5355	5355	0.1263	0.3413	0.333	0.509	0.1362	0.2892	4.3
excluded	repeat_content;conservation	NC_051836.1	3698661	3752870	54209	convergent	LOC111093630	GK2	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8847128100426509	0.03866666666666667	0.8436837120056152	0.024333333333333332	0.04786053613493207	0.0	81.01236647146719	0.04980722758213581	2700	20.24222073188195	174235	28928985	382996	1890	18910	0.9457	0.885	0.301	0.1357	0.7647	0.6064	90.9
excluded	repeat_content;conservation	NC_051836.1	11276866	11345764	68898	convergent	MEPE	LOC111093643	True	False	True	False	False	False	True	True	False	True	False		False		True	True	False	1.003518098635841	0.49733333333333335	0.955880853831768	0.32233333333333336	0.05393542577537141	47.0	72.01185614961973	0.0515254434090975	3550	12.83782079003074	113685	21343435	95065	10283	22413	0.3847	0.1177	0.6977	0.7713	0.61	0.5163	73.3
passes_recorded_checks		NC_051836.1	27013911	27071204	57293	convergent	NPNT	TBCK	False	False	False	False	False	False	False	False	False	False	False	30.23	False	4.2259199999999995	False	False	False	1.030928649507251	0.5763333333333334	1.0432180988773703	0.632	0.05280469679541834	9.0	81.48927577336629	0.08377986839579006	4800	13.264068352324623	142557	5612193	683450	75668	1845	0.448	0.3503	0.28	0.7353	0.6939	0.5015	68.1
excluded	repeat_content;conservation	NC_051837.1	574972	634483	59511	convergent	LOC111093784	LOC111093791	True	True	False	False	False	False	True	False	False	False	False		False		True	True	False	0.9467730496057164	0.26366666666666666	0.9376527208183817	0.235	0.050146459644207136	1.0	83.38306865868745	0.1361092907193628	8100	11.5383632386603	4727	18147617	205352	171392	8592	0.6987	0.5053	0.198	0.8547	0.1131	0.474	58.1
excluded		NC_051837.1	7790832	7842018	51186	convergent	LOC111093705	IMPG2	True	False	False	False	False	False	False	False	False	False	False	31.33	False	4.81276	False	True	False	0.9833475242743728	0.4246666666666667	0.9884467195533216	0.46266666666666667	0.051603498604540825	10.0	86.05260895949144	0.06349392411987653	3250	19.644095069483708	33575	10935919	340841	82881	84740	0.5377	0.3413	0.1023	0.171	0.2682	0.2841	3.0
excluded	repeat_content;conservation	NC_051837.1	8568536	8621477	52941	convergent	LOC119867284	LOC111093752	True	False	False	False	False	False	False	False	False	False	False		False		True	False	False	1.0276761458126513	0.5666666666666667	1.0476926428064592	0.6443333333333333	0.05318642746716804	11.0	86.13450298024647	0.06327798870440679	3350	15.281753131321498	29994	10157338	432187	124181	29224	0.4273	0.3303	0.0987	0.551	0.2478	0.331	13.7
excluded	repeat_content;conservation	NC_051837.1	11353405	11418044	64639	convergent	ALCAM	CBLB	True	True	False	True	False	False	True	False	False	False	False		False		True	True	False	1.008126182888536	0.514	0.9671153004705906	0.38	0.0518559785079256	4.0	90.66872351318557	0.11438914587168737	7394	11.1941891431709	14276	7366620	32320	211634	12513	0.5157	0.42	0.017	0.873	0.1696	0.3991	37.7
excluded	repeat_content;conservation	NC_051837.1	20017414	20079909	62495	convergent	GAP43	LSAMP	True	False	False	True	False	False	True	False	False	True	False		False		True	False	False	1.0549934644555177	0.647	1.0958092051148414	0.7216666666666667	0.05535373231136674	20.0	68.86335074175959	0.0920073605888471	5750	13.795666915178298	51339	1296297	31248	99550	149473	0.3217	0.2603	0.7677	0.6897	0.3572	0.4793	60.1
excluded	repeat_content;conservation	NC_051837.1	31269207	31329671	60464	convergent	LOC106558167	FAM43A	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.2364855033144806	0.8796666666666667	1.1392392447898028	0.782	0.06424498183082235	15.0	83.31377409129747	0.5236835141571844	31664	14.537447281941596	561	1384109	45354	2583	15122	0.1257	0.294	0.2007	0.6153	0.0901	0.2652	1.3
excluded	repeat_content;conservation;TAD_assignment	NC_051838.1	7080793	7147581	66788	convergent	NSUN2	UBE2QL1	True	True	False	True	False	False	True	True	False	False	False		False		True	False	False	1.177428749264179	0.8316666666666667	1.131414772229257	0.773	0.060298009197620045	1.0	82.83940506944752	0.2964604419955681	19800	16.618964694070478	0	5122751	33394	27551	27945	0.1897	0.5053	0.222	0.4203	0.0901	0.2855	3.5
excluded	repeat_content;conservation	NC_051838.1	10054548	10126362	71814	convergent	LOC111093922	LOC119867475	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0906850621193465	0.7196666666666667	1.0497272285446524	0.6463333333333333	0.05615729216805916	1.0	68.32286064326763	0.19494806026680034	14000	18.85674476623535	334545	2146483	644181	2860	2860	0.2923	0.5053	0.777	0.2237	0.927	0.5451	81.1
excluded	repeat_content;conservation	NC_051838.1	19004008	19067846	63838	convergent	LOC119867441	CRYGS	True	False	False	False	False	False	True	True	False	False	False		False		False	False	False	1.1437526644237912	0.7906666666666666	1.1272208981782197	0.766	0.05867633578329921	32.0	77.76580026072841	0.1214010463986967	7750	14.61352152037389	39073	1869525	236466	6238	3832	0.228	0.195	0.4687	0.6103	0.2984	0.3601	23.2
excluded	repeat_content;conservation	NC_051838.1	19321861	19376696	54835	convergent	ADIPOQ	LOC119867406	True	False	False	True	False	False	True	True	False	True	False		False		True	False	False	1.0633934019909113	0.6656666666666666	1.05948997515589	0.6656666666666666	0.055830667344842246	19.0	87.48505294322968	0.0729461110604541	4000	14.427983688456672	49278	1556174	27417	2453	2453	0.304	0.2673	0.069	0.627	0.3476	0.323	11.7
excluded	repeat_content;conservation	NC_051838.1	33370196	33420674	50478	convergent	MIR551B	LOC119867412	True	False	False	False	False	True	False	False	False	True	False		False		False	True	False	0.9316877370650868	0.18966666666666668	0.9322850095182658	0.20966666666666667	0.049177354646928205	0.0	77.6785734616793	0.025753793731922818	1300	15.09037683991825	220435	25252	429536	157140	3486	0.8313	0.885	0.472	0.5677	0.8358	0.7184	98.5
excluded	repeat_content;conservation	NC_051838.1	33641835	33705242	63407	convergent	LOC119867455	LOC102151967	True	False	False	False	False	False	True	False	False	True	False		False		False	True	False	0.9270754153482156	0.16566666666666666	0.9173644481129944	0.13833333333333334	0.04924724822394499	1.0	76.70562141820004	0.029965145804091032	1900	21.03781806945801	176462	303355	151433	64021	43751	0.8223	0.5053	0.52	0.098	0.7684	0.5428	80.0
excluded	repeat_content;conservation	NC_051838.1	34380069	34430694	50625	convergent	LOC102152454	LOC111093889	True	True	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0297882180118467	0.5733333333333334	1.0243746433228254	0.5883333333333334	0.05210647044707056	5.0	60.26500337955299	0.15506172839506172	7850	13.179866829125778	5381	1035198	27413	2101	2101	0.493	0.4037	0.8873	0.742	0.1189	0.529	77.0
excluded	repeat_content;conservation	NC_051838.1	36725342	36775647	50305	convergent	FNDC3B	GHSR	True	False	False	True	False	False	True	True	False	True	False		False		False	True	False	1.0125368844624665	0.5273333333333333	1.031385734578224	0.6063333333333333	0.05255757696614688	13.0	86.88910944321576	0.13517542987774575	6800	13.864180384798253	50494	3380311	25152	3360	28281	0.4643	0.3137	0.0793	0.6843	0.3524	0.3788	30.8
excluded	repeat_content;conservation;TAD_assignment	NC_051838.1	40621835	40683716	61881	convergent	LOC111093930	TBL1XR1	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.1625437408674122	0.8166666666666667	1.2059299007058144	0.8443333333333334	0.06081260728799516	10.0	89.24211420700199	0.49288149835975503	30500	9.216135703219045	0	7282592	3609426	166337	88955	0.1783	0.3413	0.0397	0.9587	0.0901	0.3216	10.8
excluded	repeat_content;conservation	NC_051839.1	1643004	1708560	65556	convergent	LOC119867596	LOC119867597	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	1.0161547889242653	0.5393333333333333	1.03108233230263	0.6053333333333333	0.05276850728490237	1.0	81.09225084998391	0.1677954725730673	11000	16.533391163049156	24218	inf	36497	3719	3719	0.449	0.5053	0.2983	0.43	0.2223	0.381	31.7
excluded	repeat_content;conservation	NC_051839.1	1805405	1856208	50803	convergent	FOXF2	LOC100684996	True	False	False	True	False	False	True	True	False	True	False		False		True	False	False	1.060006185158142	0.6566666666666666	1.0579369515308852	0.6613333333333333	0.05571084355678658	2.0	74.44084845954468	0.2924630435210519	14858	15.556007735498268	94194	inf	25401	594	2877	0.307	0.4627	0.6233	0.522	0.5426	0.4915	64.4
excluded	repeat_content;conservation	NC_051839.1	11518999	11569382	50383	convergent	LOC111093992	LOC111094013	True	False	True	False	False	False	False	False	False	False	False		False		True	False	False	1.0984719185534186	0.729	1.2844941098950804	0.897	0.05719193386516799	59.0	75.44198670210662	0.02679475219816208	1350	19.864265203475952	205810	inf	405431	51003	37062	0.2633	0.0603	0.583	0.1553	0.8158	0.3756	29.1
