genes	chrom	start	end	window_bp	atac_mean	atac_observed_fraction	atac_length_matched_percentile	atac_peak_frequency_max	rrbs_observed_fraction	rrbs_mean_observed	rrbs_dogs_max	repeat_overlap_bp	phylop_scored_fraction	phylop_mean_observed	phylop_max_observed	atac-peaks-bed_overlap_bp	external-regulatory-bed_overlap_bp	tad-boundaries-bed_overlap_bp	cpg_overlap_bp	epic_nonquiescent_bp_union	epic_promoter_enhancer_bp_union	epic_regulatory_tissues	local_review_status	selected_1kb_previously	small_variant_review	small_variant_PASS_SNP_records	small_variant_PASS_nonSNP_records	SV_review	conservation_status	T_cell_accessibility_status	CAR_T_functional_safety_status	decision_status	previous_atac_mean	previous_atac_length_matched_percentile	gate_evidence_dogs_min	gate_evidence_dogs_median	gate_evidence_dogs_max	exploratory_Pareto_front
NPNT/TBCK	NC_051836.1	27042161	27043161	1000	1.012007773399353	1.0	56.4119824974756	0.0	0.2	91.81938934326172	53.0	564	1.0	0.2195940000000001	6.391	0	0	0	206	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0120145822763442	57.36666666666667	9	19.0	36	False
NPNT/TBCK	NC_051836.1	27042411	27043411	1000	0.9580479893088341	1.0	37.15920565466173	0.0	0.189	91.3432691463087	53.0	351	1.0	0.374657	8.785	0	0	0	200	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9580544407963753	38.43333333333334	9	18.0	25	False
NPNT/TBCK	NC_051836.1	27042661	27043661	1000	0.9041355396509171	1.0	18.848872433524065	0.0	0.111	90.40069923744545	18.0	212	1.0	0.41368600000000005	8.785	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.904141628921032	20.599999999999998	10	17.5	27	False
NPNT/TBCK	NC_051836.1	27042911	27043911	1000	0.9185352264046669	1.0	23.291820935711883	0.0	0.1	100.0	1.0	0	1.0	0.39459400000000006	8.785	0	0	0	0	16	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.918541411280632	24.933333333333334	9	18.0	27	False
NPNT/TBCK	NC_051836.1	27043161	27044161	1000	0.9279625355601311	1.0	26.15281050151464	0.0	0.1	100.0	1.0	130	1.0	0.150414	8.785	0	0	0	0	266	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.927968784749508	27.700000000000003	9	18.0	27	False
NPNT/TBCK	NC_051836.1	27043411	27044411	1000	0.9481408982276917	1.0	33.15382026253786	0.0	0.1	100.0	1.0	176	1.0	0.038576	4.281	0	0	0	0	516	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9481472845077514	34.599999999999994	9	19.5	30	False
NPNT/TBCK	NC_051836.1	27043661	27044661	1000	1.0054227190613747	1.0	53.921238640188484	0.0	0.039	100.0	1.0	176	1.0	0.013436000000000003	4.281	0	0	0	0	766	166	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0054294970035553	54.833333333333336	9	20.0	33	False
NPNT/TBCK	NC_051836.1	27043911	27044911	1000	0.9551178840994835	1.0	35.913833726018176	0.0	0.1	72.83948135375977	8.0	229	1.0	0.034672	1.415	0	0	0	0	984	400	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9551243224143982	37.2	10	19.0	33	False
NPNT/TBCK	NC_051836.1	27044161	27045161	1000	0.9470853154063225	1.0	32.91820935711882	0.0	0.1	72.83948135375977	8.0	124	1.0	0.02549400000000001	1.415	0	0	0	0	734	400	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.947091702401638	34.36666666666667	12	20.0	33	False
NPNT/TBCK	NC_051836.1	27044411	27045411	1000	0.9409012445807456	1.0	30.62941770447661	0.0	0.15	81.89298756917317	8.0	78	1.0	0.029112000000000002	1.415	0	0	0	0	484	400	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9409075924158097	31.966666666666665	12	21.0	33	False
NPNT/TBCK	NC_051836.1	27044661	27045661	1000	0.9536296513080597	1.0	35.509929316728375	0.0	0.25	89.1357925415039	8.0	78	1.0	0.028991000000000003	2.765	0	0	0	0	234	234	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9536360773444176	36.9	12	22.0	31	False
NPNT/TBCK	NC_051836.1	27044911	27045911	1000	0.9676977008581161	1.0	40.89532144059239	0.0	0.15	100.0	1.0	271	1.0	0.044733999999999996	2.765	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9677042262554169	42.03333333333333	9	22.0	31	False
NPNT/TBCK	NC_051836.1	27045161	27046161	1000	0.9561138172745705	1.0	36.14944463143723	0.0	0.15	100.0	1.0	367	1.0	0.077095	2.765	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.956120263338089	37.46666666666666	9	19.0	31	False
NPNT/TBCK	NC_051836.1	27045411	27046411	1000	0.9079175037145615	1.0	19.95960955907102	0.0	0.15	97.79332478841145	12.0	508	1.0	0.067728	2.765	0	0	0	0	124	124	KI;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9079236258864403	21.7	1	17.0	31	False
NPNT/TBCK	NC_051836.1	27045661	27046661	1000	0.8747984960675239	1.0	11.847862672500842	0.0	0.05	93.37997436523438	12.0	710	1.0	0.094524	2.022	0	0	0	0	374	374	KI;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.8748043954968453	13.633333333333333	1	16.0	23	False
NPNT/TBCK	NC_051836.1	27045911	27046911	1000	0.905761460006237	1.0	19.48838774823292	0.0	0.05	93.37997436523438	12.0	714	1.0	0.104634	2.022	0	0	0	0	624	400	KI;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9057675614953041	21.2	1	13.0	23	False
NPNT/TBCK	NC_051836.1	27046161	27047161	1000	0.90600327283144	1.0	19.48838774823292	0.0	0.05	93.37997436523438	12.0	843	1.0	0.11074600000000001	1.096	0	0	0	0	800	400	KI;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9060093775987625	21.2	1	12.0	23	False
NPNT/TBCK	NC_051836.1	27046411	27047411	1000	0.8948755569458008	1.0	16.560080780881858	0.0	0.0		0.0	952	1.0	0.161598	1.096	0	0	0	0	676	276	KI;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.8948815792798996	18.2	6	13.0	21	False
NPNT/TBCK	NC_051836.1	27046661	27047661	1000	0.9235052642822266	1.0	24.974755974419388	0.0	0.0		0.0	1000	1.0	0.170579	2.312	0	0	0	0	426	26	KI;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9235114892125129	26.566666666666666	6	14.0	31	False
NPNT/TBCK	NC_051836.1	27046911	27047911	1000	0.949664550960064	1.0	33.625042073375965	0.0	0.0		0.0	1000	1.0	0.170151	2.312	0	0	0	0	176	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9496709571480751	35.099999999999994	6	17.0	31	False
NPNT/TBCK	NC_051836.1	27047161	27048161	1000	0.9408552599549294	1.0	30.62941770447661	0.0	0.0		0.0	961	1.0	0.12643000000000001	2.856	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9408616123199462	31.966666666666665	6	20.0	31	False
NPNT/TBCK	NC_051836.1	27047411	27048411	1000	1.029905978500843	1.0	60.98956580276001	0.0	0.0		0.0	802	1.0	0.056984999999999994	2.856	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0299129353165626	61.8	8	22.0	31	False
NPNT/TBCK	NC_051836.1	27047661	27048661	1000	1.0600707355141639	1.0	68.63009087849208	0.0	0.05	0.0	1.0	669	1.0	0.04506700000000001	3.731	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0600778940916062	69.23333333333333	13	22.0	34	True
NPNT/TBCK	NC_051836.1	27047911	27048911	1000	1.0317819994688033	1.0	61.56176371592057	0.0	0.05	0.0	1.0	419	1.0	0.044863	4.299	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0317889658808708	62.26666666666667	13	22.0	34	False
NPNT/TBCK	NC_051836.1	27048161	27049161	1000	1.059920092344284	1.0	68.63009087849208	0.0	0.05	0.0	1.0	208	1.0	0.13788499999999998	7.173	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0599272454977036	69.23333333333333	13	23.0	34	True
NPNT/TBCK	NC_051836.1	27048411	27049411	1000	1.0445203822255134	1.0	64.99495119488388	0.0	0.05	0.0	1.0	117	1.0	0.500995	10.231	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0445274285674095	65.66666666666666	14	24.0	37	True
NPNT/TBCK	NC_051836.1	27048661	27049661	1000	1.0478599807024003	1.0	65.93739481656009	0.0	0.0		0.0	0	1.0	0.6261289999999999	10.231	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0478670400977135	66.63333333333334	18	24.0	37	False
NPNT/TBCK	NC_051836.1	27048911	27049911	1000	1.0617165585756303	1.0	69.03399528778189	0.0	0.0		0.0	0	1.0	0.6063289999999999	10.231	0	0	0	0	224	224	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0617237113118172	69.63333333333334	17	24.0	37	False
NPNT/TBCK	NC_051836.1	27049161	27050161	1000	1.0691042009592056	1.0	70.54863682261865	0.0	0.0		0.0	0	1.0	0.715648	10.231	0	0	0	0	474	474	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0691114021539687	71.0	17	25.0	37	False
NPNT/TBCK	NC_051836.1	27049411	27050411	1000	1.0539479164481163	1.0	67.41837765062269	0.0	0.011	100.0	2.0	0	1.0	0.403047	9.998	0	0	0	0	600	600	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0539550172686576	68.03333333333333	15	25.0	37	False
NPNT/TBCK	NC_051836.1	27049661	27050661	1000	1.0189584007263184	1.0	57.89296533153821	0.0	0.05	100.0	2.0	0	1.0	0.544032	7.134	0	0	0	0	600	600	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0189652701616287	58.766666666666666	15	24.0	33	False
NPNT/TBCK	NC_051836.1	27049911	27050911	1000	1.0302545972466468	1.0	61.15785930663077	0.0	0.05	100.0	2.0	46	1.0	0.6915209999999999	8.219	0	0	0	0	376	376	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0302615408301354	61.93333333333333	15	23.0	33	False
NPNT/TBCK	NC_051836.1	27050161	27051161	1000	1.0207704461216927	1.0	58.4988219454729	0.0	0.05	100.0	2.0	52	1.0	0.5905430000000002	8.219	0	0	0	0	126	126	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.020777328312397	59.333333333333336	9	21.0	33	False
NPNT/TBCK	NC_051836.1	27050411	27051411	1000	1.0499704906344414	1.0	66.61056883204309	0.0	0.039	100.0	2.0	52	1.0	0.5670320000000001	8.219	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0499775622487069	67.23333333333333	9	21.5	31	True
NPNT/TBCK	NC_051836.1	27050661	27051661	1000	1.0810229964852334	1.0	72.97206327835745	0.0	0.05	100.0	1.0	78	1.0	0.30614600000000003	8.219	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0810302800536156	73.43333333333332	9	22.0	33	True
NPNT/TBCK	NC_051836.1	27050911	27051911	1000	1.08410225045681	1.0	73.61157859306631	0.0	0.05	100.0	1.0	187	1.0	0.16026100000000001	4.788	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0841095487475396	74.0	9	21.5	33	False
NPNT/TBCK	NC_051836.1	27051161	27052161	1000	1.0879450913071633	1.0	74.48670481319422	0.0	0.061	95.49545463186796	2.0	291	1.0	0.08437	4.484	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0879524137973786	74.96666666666667	6	20.5	33	False
NPNT/TBCK	NC_051836.1	27051411	27052411	1000	1.0941021760106087	1.0	75.59744193874116	0.0	0.1	87.51012420654297	2.0	291	1.0	0.093336	4.484	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0941095464229584	76.1	6	19.0	33	False
NPNT/TBCK	NC_051836.1	27051661	27052661	1000	1.0484208691716195	1.0	66.10568832043083	0.0	0.05	75.02024841308594	2.0	369	1.0	0.08314500000000001	4.807	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0484279366731644	66.76666666666667	6	18.0	26	False
NPNT/TBCK	NC_051836.1	27051911	27052911	1000	1.0319418141245842	1.0	61.629081117468864	0.0	0.05	75.02024841308594	2.0	250	1.0	0.14402600000000002	4.807	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.031948777616024	62.33333333333333	6	18.0	26	False
NPNT/TBCK	NC_051836.1	27052161	27053161	1000	1.0796780911684036	1.0	72.60181756984181	0.0	0.039	75.02024841308594	2.0	172	1.0	0.23373800000000003	5.121	0	0	0	0	84	84	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0796853705048561	73.13333333333333	12	20.0	35	False
NPNT/TBCK	NC_051836.1	27052411	27053411	1000	1.087649176478386	1.0	74.41938741164591	0.0	0.0		0.0	215	1.0	0.24759099999999998	5.121	0	0	0	0	334	334	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0876565099954605	74.86666666666667	12	21.0	35	False
NPNT/TBCK	NC_051836.1	27052661	27053661	1000	1.1107877321839332	1.0	77.88623359138337	0.0	0.0		0.0	217	1.0	0.278402	5.121	0	0	0	0	584	584	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1107952087521553	78.26666666666667	16	24.0	35	False
NPNT/TBCK	NC_051836.1	27052911	27053911	1000	1.0932038332223892	1.0	75.36183103332212	0.0	0.0		0.0	325	1.0	0.230746	5.121	0	0	0	0	600	600	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0932111883163451	75.96666666666667	15	24.0	35	False
NPNT/TBCK	NC_051836.1	27053161	27054161	1000	1.055539064347744	1.0	67.72130595759003	0.0	0.1	75.0	1.0	514	1.0	0.162821	2.598	0	0	0	0	516	516	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0555461739301681	68.33333333333333	15	24.0	33	False
NPNT/TBCK	NC_051836.1	27053411	27054411	1000	1.0267780108451843	1.0	60.215415684954564	0.0	0.1	75.0	1.0	570	1.0	0.146702	2.56	0	0	0	0	266	266	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0267849217653275	61.0	14	21.5	35	False
NPNT/TBCK	NC_051836.1	27053661	27054661	1000	1.008099805533886	1.0	54.89734096263884	0.0	0.1	75.0	1.0	654	1.0	0.126495	1.096	0	0	0	0	16	16	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.00810659968853	55.86666666666667	9	21.0	35	False
NPNT/TBCK	NC_051836.1	27053911	27054911	1000	1.0622062268853187	1.0	69.20228879165265	0.0	0.1	75.0	1.0	606	1.0	0.113536	1.096	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.06221339148283	69.76666666666667	9	23.0	35	False
NPNT/TBCK	NC_051836.1	27054161	27055161	1000	1.0401488924175502	1.0	63.78323796701447	0.0	0.0		0.0	602	1.0	0.120267	3.111	0	0	0	0	84	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0401559021770954	64.5	2	23.0	35	False
NPNT/TBCK	NC_051836.1	27054411	27055411	1000	1.0016723820120097	1.0	52.743184113093236	0.0	0.1	100.0	3.0	570	1.0	0.11121299999999999	3.111	0	0	0	0	334	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0016791382730008	53.7	2	20.0	34	False
NPNT/TBCK	NC_051836.1	27054661	27055661	1000	1.0019206807762384	1.0	52.844160215415684	0.0	0.1	100.0	3.0	380	1.0	0.070813	3.168	0	0	0	0	396	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0019274293482303	53.800000000000004	2	20.0	34	False
NPNT/TBCK	NC_051836.1	27054911	27055911	1000	1.0125785328894854	1.0	56.613934702120496	0.0	0.1	100.0	3.0	284	1.0	0.066614	3.316	0	0	0	0	396	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0125853553116322	57.53333333333334	2	20.0	29	False
NPNT/TBCK	NC_051836.1	27055161	27056161	1000	1.0427153078317641	1.0	64.65836418714238	0.0	0.1	100.0	3.0	67	1.0	0.015430999999999988	4.012	0	0	0	0	400	88	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.042722330570221	65.33333333333333	9	21.0	29	False
NPNT/TBCK	NC_051836.1	27055411	27056411	1000	1.0771796271204948	1.0	72.09693705822954	0.0	0.0		0.0	41	1.0	0.07476399999999998	4.458	0	0	0	0	400	338	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0771868817806245	72.6	15	22.0	32	False
NPNT/TBCK	NC_051836.1	27055661	27056661	1000	1.0887550275325775	1.0	74.75597441938741	0.0	0.0		0.0	240	1.0	0.080226	4.458	0	0	0	0	400	400	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0887623682022094	75.23333333333333	15	25.0	32	False
NPNT/TBCK	NC_051836.1	27055911	27056911	1000	1.0152520393133164	1.0	57.11881521373275	0.0	0.0		0.0	281	1.0	0.047233	4.458	0	0	0	0	400	400	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0152588791847228	57.96666666666667	12	22.0	32	False
NPNT/TBCK	NC_051836.1	27056161	27057161	1000	0.9794034196138381	1.0	45.23729384045776	0.0	0.0		0.0	326	1.0	0.062539	4.458	0	0	0	0	312	312	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9794100245833397	46.300000000000004	5	21.0	32	False
NPNT/TBCK	NC_051836.1	27056411	27057411	1000	0.9495104126334191	1.0	33.59138337260182	0.0	0.061	100.0	1.0	285	1.0	0.076231	5.075	0	0	0	0	200	200	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9495168137550354	35.06666666666667	5	20.0	32	False
NPNT/TBCK	NC_051836.1	27056661	27057661	1000	0.9720239043235779	1.0	42.40996297542915	0.0	0.15	100.0	3.0	86	1.0	0.12415099999999998	5.075	0	0	0	0	388	388	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9720304586291313	43.5	5	20.0	29	False
NPNT/TBCK	NC_051836.1	27056911	27057911	1000	1.028111054599285	1.0	60.48468529114777	0.0	0.15	100.0	3.0	45	1.0	0.24286	5.958	0	0	0	0	638	638	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0281179848909379	61.266666666666666	5	20.5	34	False
NPNT/TBCK	NC_051836.1	27057161	27058161	1000	1.1354081171751023	1.0	81.11746886570178	7.0	0.15	100.0	3.0	96	1.0	0.470557	6.726	0	0	0	0	800	800	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1354157596826553	81.36666666666666	12	21.0	54	False
NPNT/TBCK	NC_051836.1	27057411	27058411	1000	1.4599281924962997	1.0	96.5668125210367	9.0	0.089	100.0	3.0	137	1.0	0.367814	6.726	0	0	0	0	662	662	KI	regulatory_annotation_present	True	assessed_catalogue_variants_present	23	8	large_catalogue_DEL_unresolved	pilot_scale_sensitivity_measured	exploratory_single_tumor_marker_masks_sparse_fragments_not_validated	not_validated	regulatory_conflict_requires_resolution	1.4599380260705948	96.63333333333334	12	28.0	62	False
NPNT/TBCK	NC_051836.1	27057661	27058661	1000	1.4393171498179436	1.0	96.26388421406934	9.0	0.0		0.0	137	1.0	0.359555	6.726	0	0	0	0	412	412	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.4393268358111382	96.33333333333334	12	29.0	62	False
NPNT/TBCK	NC_051836.1	27057911	27058911	1000	1.4179685589671136	1.0	96.02827330865028	9.0	0.0		0.0	364	1.0	0.28698199999999996	6.726	0	0	0	0	400	400	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.4179781028628349	96.1	10	29.0	62	False
NPNT/TBCK	NC_051836.1	27058161	27059161	1000	1.3439596874117852	1.0	93.97509256142713	9.0	0.0		0.0	518	1.0	0.05300999999999999	4.657	0	0	0	0	400	400	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.3439687416553496	94.1	10	25.0	62	False
NPNT/TBCK	NC_051836.1	27058411	27059411	1000	0.9863764970302582	1.0	47.72803769774487	0.0	0.0		0.0	503	1.0	0.09966499999999999	4.657	0	0	0	0	400	400	KI	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9863831381201744	48.833333333333336	6	19.0	33	False
NPNT/TBCK	NC_051836.1	27058661	27059661	1000	0.968107972919941	1.0	40.928980141366544	0.0	0.0		0.0	503	1.0	0.08721300000000001	3.321	0	0	0	0	588	588	KI;LU	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9681145015954972	42.06666666666667	6	17.0	30	False
NPNT/TBCK	NC_051836.1	27058911	27059911	1000	0.9329386931657792	1.0	27.734769437899697	0.0	0.0		0.0	276	1.0	0.074158	3.648	0	0	0	0	562	562	KI;LU	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9329449816942215	29.26666666666667	6	16.0	26	False
NPNT/TBCK	NC_051836.1	27059161	27060161	1000	0.9126539294719695	1.0	21.440592393133624	0.0	0.0		0.0	26	1.0	0.052673	3.648	0	0	0	0	400	400	LU	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9126600764393806	23.200000000000003	6	16.5	30	False
NPNT/TBCK	NC_051836.1	27059411	27060411	1000	0.965328280210495	1.0	39.952877818916186	0.0	0.011	50.0	1.0	0	1.0	0.089992	4.816	0	0	0	0	400	400	LU	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9653347818851471	41.233333333333334	11	20.0	30	False
NPNT/TBCK	NC_051836.1	27059661	27060661	1000	0.9922956778407097	1.0	49.34365533490407	0.0	0.1	36.20257759094238	16.0	0	1.0	0.539352	10.363	0	0	0	0	212	212	LU	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9923023554086685	50.366666666666674	13	21.0	30	False
NPNT/TBCK	NC_051836.1	27059911	27060911	1000	1.0213882542252541	1.0	58.93638505553685	0.0	0.1	36.20257759094238	16.0	0	1.0	0.6813020000000001	10.363	0	0	0	0	238	238	KI;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0213951289057732	59.73333333333334	14	21.0	32	False
NPNT/TBCK	NC_051836.1	27060161	27061161	1000	1.0277237706184388	1.0	60.41736788959946	0.0	0.2	68.10128879547119	16.0	55	1.0	0.708805	10.363	0	0	0	0	488	488	KI;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.02773069357872	61.199999999999996	9	20.0	32	False
