gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-LOC100856349	0	0	0	0	0	0	0	0	0
gene-LOC111096931	0	0	0	0	0	0	0	0	0
gene-LOC100684023	0	0	0	0	0	0	0	0	0
gene-LOC119872723	0	0	0	0	0	0	0	0	0
gene-LOC119872691	0	0	0	0	0	0	0	0	0
gene-LOC102153641	0	0	0	0	0	0	0	0	0
gene-LOC119872640	0	1	0	0	0	1	0	0	0
gene-LOC111096764	0	0	0	0	0	0	0	0	0
gene-LOC111096905	0	0	0	0	0	0	0	0	0
gene-LOC119872786	0	0	0	0	0	0	0	0	0
gene-LOC119872587	0	0	0	0	0	0	0	0	0
gene-LOC102153737	0	0	0	0	0	0	0	0	0
gene-LOC111096906	0	0	0	0	0	0	0	0	0
gene-LOC119872694	0	0	0	0	0	0	0	0	0
gene-LOC111096765	0	0	0	0	0	0	0	0	0
gene-LOC102153788	0	0	0	0	0	0	0	0	0
gene-LOC111096770	0	0	0	0	0	0	0	0	0
gene-LOC111096766	0	0	0	0	0	0	0	0	0
gene-LOC111096767	0	0	0	0	0	0	0	0	0
gene-LOC111096768	0	0	0	0	0	0	0	0	0
gene-LOC119872588	0	0	0	0	0	0	0	0	0
gene-LOC111096769	0	0	0	0	0	0	0	0	0
gene-LOC119872589	0	0	0	0	0	0	0	0	0
gene-CELF4	744	935	2006	1880	991	1765	830	814	1806
gene-LOC102153910	0	0	0	0	0	0	0	0	0
gene-KIAA1328	755	628	594	690	425	620	567	411	604
gene-LOC100685886	23	30	17	14	18	16	11	12	18
gene-TPGS2	2446	2045	1661	1665	1419	1126	1428	1416	1564
gene-FHOD3	23	75	5	9	3	6	101	112	16
gene-LOC119881557	0	0	0	0	0	0	0	0	0
gene-LOC119872760	0	0	0	0	0	0	0	0	0
gene-LOC119872590	0	0	0	0	0	0	0	0	0
gene-LOC119872756	0	0	0	0	0	0	0	0	0
gene-LOC111096907	0	0	0	0	0	2	1	0	0
gene-MOCOS	207	310	299	271	166	287	222	104	315
gene-ELP2	3834	2977	2324	2529	2565	1968	2793	3540	2322
gene-LOC102151696	10	0	0	0	3	0	0	0	0
gene-SLC39A6	4756	4606	3124	3867	3347	2879	3589	4633	3319
gene-RPRD1A	749	1030	1092	951	577	865	984	1030	879
gene-C7H18orf21	1622	1337	1056	1061	1084	819	1088	1482	975
gene-LOC119872591	0	0	0	0	0	5	5	5	0
gene-LOC119872779	0	0	0	0	0	0	0	0	0
gene-MIR187	0	0	0	0	0	0	0	0	0
rna-NR_049431.1	0	0	0	0	0	0	0	0	0
gene-LOC106559055	0	0	0	0	0	0	0	0	0
gene-GALNT1	4010	3511	2980	2983	2866	2552	3667	4382	2997
gene-LOC102155439	0	0	0	0	0	0	0	0	0
gene-LOC119872641	24	41	31	10	18	11	26	18	11
gene-LOC111096908	0	0	0	0	0	0	0	0	0
gene-INO80C	1280	1068	927	897	829	597	1189	1332	936
gene-LOC111096774	11	18	16	17	17	14	40	21	0
gene-LOC111096772	230	268	195	168	107	146	91	132	58
gene-LOC119872642	458	664	449	546	259	444	339	230	320
gene-ZNF24	3275	4402	4112	3584	2694	3133	2489	2679	3044
gene-LOC111089966	1453	1305	998	1130	885	941	740	804	614
gene-LOC119872593	9	34	8	27	12	7	10	10	25
gene-LOC119872592	17	20	14	4	6	13	14	0	7
gene-ZNF397	632	1095	750	695	383	539	801	629	705
gene-MAPRE2	5489	4124	4015	3181	2589	2434	3104	2402	3943
gene-LOC111096909	0	0	0	0	0	0	0	0	0
gene-DTNA	9	7	0	0	0	0	23	2	3
gene-LOC106559058	0	0	0	0	0	0	0	0	0
gene-LOC102152447	0	0	0	0	0	0	0	0	0
gene-LOC106559007	0	0	0	0	0	0	0	0	0
gene-NOL4	178	256	5	179	127	5	372	85	32
gene-LOC100687267	0	0	0	0	0	0	0	0	0
gene-LOC100687547	0	0	0	0	0	0	0	0	0
gene-ASXL3	0	0	0	0	0	0	2	0	2
gene-LOC119872695	0	0	0	0	0	0	0	0	0
gene-LOC111096779	0	0	0	0	0	0	0	0	0
gene-CCDC178	0	0	0	0	0	0	0	0	0
gene-LOC119872783	0	0	0	0	0	0	0	0	0
gene-LOC119872776	0	0	0	0	0	0	0	0	0
gene-LOC111096778	0	0	0	0	0	0	0	0	0
gene-LOC119872744	0	0	0	0	0	0	0	0	0
gene-LOC100684820	0	0	0	0	0	0	0	0	0
gene-LOC111096780	0	0	0	0	0	0	0	0	0
gene-KLHL14	3	0	4	0	0	5	4	13	10
gene-LOC119872745	0	0	0	0	0	0	0	0	0
gene-LOC119872696	0	0	0	0	0	0	0	0	0
gene-GAREM1	32	15	5	19	31	0	46	16	47
gene-LOC100684889	0	0	0	0	0	0	0	0	0
gene-MEP1B	10	13	0	17	19	0	0	1	0
gene-LOC111096782	11	11	0	8	6	4	29	1	0
gene-RNF138	1372	2217	2018	2381	1711	1664	1772	1986	1451
gene-LOC119872781	9	0	0	0	0	0	0	0	0
gene-RNF125	4470	5342	4691	4793	2953	4253	1304	1212	2185
gene-LOC119876454	12	10	4	2	10	0	7	19	15
gene-TRAPPC8	4771	4943	4451	4179	3117	3221	3582	3325	3771
gene-LOC111096784	0	0	7	0	0	0	15	3	10
gene-B4GALT6	27	48	219	19	3	74	315	280	185
gene-TTR	0	3	0	0	0	1	2	0	2
gene-DSG2	4	77	76	114	56	135	456	356	259
gene-LOC102154138	0	0	7	0	0	0	0	0	0
gene-DSG3	0	0	0	0	0	0	0	0	0
gene-DSG4	0	0	0	0	0	0	0	0	0
gene-DSG1	0	0	0	0	0	0	0	0	0
gene-LOC119872697	0	0	0	0	0	0	0	0	0
gene-TRNAK-UUU-3	0	0	0	0	0	0	0	0	0
gene-DSC1	0	0	0	0	0	0	0	0	0
gene-LOC119872778	0	0	0	0	0	0	0	0	0
gene-DSC2	0	0	0	0	0	0	0	0	0
gene-DSC3	0	0	0	0	0	0	0	0	0
gene-LOC100685526	0	0	0	0	0	0	0	0	0
gene-LOC100685615	0	0	0	0	0	0	0	0	0
gene-LOC100688415	0	0	0	0	0	0	0	0	0
gene-LOC100685690	0	0	0	0	0	0	0	0	0
gene-LOC119872747	0	0	0	0	0	0	0	0	0
gene-LOC100855627	0	0	0	0	0	0	0	0	0
gene-LOC612611	0	0	0	0	0	0	0	0	0
gene-LOC119872719	0	0	0	0	0	0	0	0	0
gene-LOC100685947	0	0	0	0	0	0	0	0	0
gene-CDH2	11	3	15	0	6	7	11	1	6
gene-LOC119872698	0	0	0	0	0	0	0	0	0
gene-LOC102155056	0	0	0	0	0	0	0	0	0
gene-LOC119872699	0	0	0	0	0	0	0	0	0
gene-CHST9	0	0	0	0	0	0	0	0	0
gene-LOC111096787	0	0	0	0	0	0	0	0	0
gene-LOC111096789	0	0	0	0	0	0	0	0	0
gene-LOC102155178	0	0	0	0	0	0	0	0	0
gene-LOC111096788	0	0	0	0	0	0	0	0	0
gene-AQP4	0	0	0	0	0	0	0	0	0
gene-KCTD1	1338	1428	642	1039	923	563	1297	919	832
gene-LOC111096790	21	8	0	1	4	0	60	5	54
gene-TAF4B	1922	1581	1043	1153	1087	854	1152	1507	690
gene-LOC102151846	10	0	2	0	0	0	0	0	0
gene-PSMA8	0	0	0	0	0	0	0	0	0
gene-SS18	7589	5994	4550	5498	5407	4011	5754	6781	5021
gene-LOC111096791	19	33	28	21	24	13	43	25	39
gene-LOC102156192	0	0	0	0	0	0	0	0	0
gene-LOC111096792	0	0	0	0	0	0	0	0	0
gene-LOC119872597	0	0	0	0	0	0	0	0	0
gene-LOC111096793	0	0	0	0	0	0	0	0	0
gene-ZNF521	0	7	2	4	0	0	0	0	0
gene-LOC119876414	0	0	0	0	0	0	0	0	0
gene-LOC111096910	0	0	0	0	0	0	0	0	0
gene-LOC119872700	0	0	0	0	0	0	0	0	0
gene-LOC111096911	0	0	0	0	0	0	0	0	0
gene-LOC111096912	0	0	0	0	0	0	0	0	0
gene-HRH4	11	4	0	3	0	0	20	43	6
gene-IMPACT	2484	2539	1999	2278	1681	1635	1613	1631	1612
gene-LOC100688789	0	0	0	3	0	0	3	0	0
gene-OSBPL1A	326	413	363	540	324	421	345	270	348
gene-LOC119872598	1	0	0	6	3	0	2	0	0
gene-CABYR	2143	1443	870	1255	1036	807	836	1526	632
gene-TTC39C	6624	7870	7672	7107	3935	5747	4797	3765	5605
gene-LOC111096794	0	0	0	0	0	0	0	0	0
gene-LAMA3	109	136	137	108	38	68	105	27	146
gene-LOC119872599	109	92	191	112	28	94	54	17	76
gene-ANKRD29	100	103	135	88	45	80	128	88	173
gene-LOC119872600	0	8	2	0	4	6	0	1	0
gene-NPC1	2001	2727	1777	2112	1295	1496	2231	1287	1887
gene-RMC1	2386	2487	2355	2017	1504	1747	2795	2447	2135
gene-RIOK3	3180	3993	3483	3737	2732	2683	4758	3965	4097
gene-TMEM241	480	662	508	497	287	515	594	512	632
gene-LOC119872712	5	0	0	9	0	0	0	0	0
gene-CABLES1	107	114	201	91	30	98	983	575	526
gene-LOC119872644	4	9	25	0	6	12	156	140	76
gene-LOC111096796	0	2	13	0	7	6	81	77	18
gene-LOC119872785	0	0	0	0	0	0	0	0	0
gene-RBBP8	3488	2183	1410	1768	1692	887	1851	2236	1371
gene-LOC100682767	0	0	0	0	0	0	0	0	0
gene-LOC106559066	0	0	0	0	0	0	0	0	0
gene-LOC111096797	0	0	0	0	0	0	0	0	0
gene-LOC100682917	0	0	0	0	0	0	0	0	0
gene-LOC111096798	0	0	0	0	0	0	0	0	0
gene-LOC119872701	0	0	2	0	0	0	0	0	0
gene-GATA6	0	7	0	2	0	4	0	0	2
gene-LOC119872602	0	0	0	0	0	0	0	0	0
gene-LOC111096800	0	0	0	0	0	0	4	0	0
gene-LOC119872702	0	0	0	0	0	0	0	0	0
gene-MIB1	2839	3285	2840	3223	2217	2700	2725	2975	2665
gene-LOC119872603	0	0	7	3	1	0	1	1	0
gene-MIR1-2	0	0	0	0	0	0	0	0	0
rna-NR_049344.1	0	0	0	0	0	0	0	0	0
gene-MIR133A	0	0	0	0	0	0	0	0	0
rna-NR_049420.1	0	0	0	0	0	0	0	0	0
gene-LOC102156766	4	18	11	7	3	2	12	7	7
gene-ABHD3	482	732	507	585	443	435	1034	751	982
gene-SNRPD1	9925	6210	4401	5384	5339	3427	4851	6042	4232
gene-ESCO1	5028	5552	5070	5013	3295	4150	3780	3359	4439
gene-GREB1L	216	488	344	515	203	381	488	187	492
gene-LOC100683043	0	0	0	0	0	0	0	0	0
gene-LOC119872604	0	0	0	0	0	0	0	0	0
gene-LOC106559063	0	0	0	0	0	0	0	0	0
gene-LOC106559064	0	0	0	0	0	0	0	0	0
gene-LOC106559071	0	0	0	0	0	0	0	0	0
gene-PLP2	0	0	0	3	0	0	0	0	0
gene-LOC102151342	0	0	0	0	0	0	0	0	0
gene-ROCK1	14793	16285	12171	14648	10645	11063	10773	9852	10515
gene-LOC102151419	0	7	8	1	7	0	5	0	4
gene-LOC490527	0	0	3	0	1	0	0	0	0
gene-USP14	8409	5583	4173	5173	5519	3351	6255	8040	5019
gene-THOC1	2822	1673	1267	1464	1556	931	1941	2287	1232
gene-LOC119872605	13	40	28	80	45	83	21	24	6
gene-COLEC12	0	4	0	1	8	10	15	1	0
gene-LOC106559073	0	0	0	0	0	0	0	0	0
gene-LOC111096802	0	0	0	0	0	0	0	0	0
gene-LOC111096914	0	0	0	0	0	0	0	0	0
gene-LOC119872761	0	0	0	0	0	0	0	0	0
gene-CETN1	0	0	0	0	0	0	0	0	0
gene-CLUL1	3	0	2	7	0	0	0	0	3
gene-LOC119872606	0	0	0	0	0	0	0	0	0
gene-TYMS	9128	4202	4199	5255	8006	3343	5128	7194	4413
gene-ENOSF1	38	245	212	600	169	671	271	25	149
gene-YES1	88	46	61	160	120	101	294	282	197
gene-LOC119872722	0	0	0	0	0	0	0	0	0
gene-ADCYAP1	6	0	1	0	0	0	1	4	1
gene-LOC111096805	0	0	0	0	0	0	0	0	0
gene-LOC111096804	0	0	0	0	0	0	0	0	0
gene-LOC480186	0	0	0	0	0	0	0	0	0
gene-LOC119872735	0	0	0	0	0	0	0	0	0
gene-LOC480188	157	103	97	106	86	78	120	99	112
gene-LOC100683484	0	0	0	0	0	0	0	0	0
gene-LOC102152498	0	0	0	0	0	0	0	0	0
gene-LOC102152548	0	0	0	0	0	0	0	0	0
gene-LOC100687639	0	0	0	0	0	0	0	0	3
gene-LOC102152662	0	0	0	0	0	0	0	0	0
gene-LOC111096806	0	0	0	0	0	0	0	0	0
gene-LOC100687712	0	3	0	0	0	0	0	0	0
gene-METTL4	429	811	501	553	293	371	499	337	308
gene-LOC480189	0	0	0	0	0	0	0	0	0
gene-NDC80	3632	1855	1670	2090	2264	1168	1573	1880	1427
gene-LOC102152944	37	13	14	16	16	9	10	10	4
gene-LOC100683778	0	0	5	0	0	0	0	0	0
gene-SMCHD1	8235	9778	10516	6813	4909	5140	5163	4376	8492
gene-EMILIN2	52	33	73	17	15	38	24	47	42
gene-LPIN2	10361	10310	8070	9049	6629	5563	10104	9070	8886
gene-MYOM1	63	124	66	238	138	223	115	79	78
gene-LOC100683728	0	0	0	0	0	0	0	1	0
gene-LOC119872607	0	0	0	0	0	1	0	0	0
gene-LOC106559074	18	15	11	7	13	14	19	7	2
gene-LOC607207	25152	23120	23416	21908	18498	18006	20734	18609	25609
gene-MYL12B	6465	5398	5236	5179	4120	3830	4783	4995	5341
gene-LOC106559068	0	0	0	0	0	0	0	0	0
gene-LOC111096808	0	5	0	6	3	0	9	3	3
gene-TGIF1	1335	1828	1298	1120	619	860	1071	636	827
gene-DLGAP1	0	0	0	0	0	0	0	0	0
gene-LOC111096810	0	0	0	0	0	0	0	0	0
gene-LOC111096809	0	0	0	0	0	0	0	0	0
gene-LOC111096915	0	0	0	0	0	0	0	0	0
gene-LOC119872703	0	0	0	0	0	0	0	0	0
gene-LOC490540	0	0	0	0	0	2	0	0	0
gene-LOC119872718	0	0	0	0	0	0	0	0	0
gene-AKAIN1	35	33	25	31	18	14	8	4	36
gene-ZBTB14	3148	3429	3288	3348	2131	2883	1836	1788	2475
gene-LOC119872609	12	32	20	15	3	13	9	11	8
gene-LOC119872608	0	0	0	0	0	2	0	0	0
gene-LOC106559065	0	0	0	0	1	0	3	0	0
gene-EPB41L3	0	0	1	2	0	0	4	0	0
gene-LOC111096812	0	0	0	0	0	0	0	0	0
gene-LOC111096917	0	0	0	0	0	0	0	0	0
gene-LOC111096813	0	0	0	0	0	0	0	0	0
gene-LOC111096814	0	0	0	0	0	0	0	0	0
gene-TMEM200C	0	0	2	0	2	0	0	0	0
gene-L3MBTL4	5	2	2	0	0	0	6	6	0
gene-LOC119872780	0	0	0	0	0	0	0	0	0
gene-LOC119872611	0	0	0	0	0	0	0	0	0
gene-LOC100684581	0	0	0	0	0	0	0	0	0
gene-LOC111096918	0	0	0	0	0	0	0	0	0
gene-LOC111096919	0	0	0	0	0	0	0	0	0
gene-LOC111096920	0	0	0	0	0	0	0	0	0
gene-ARHGAP28	4	0	0	0	0	0	1	0	0
gene-LOC102156236	0	0	0	0	0	0	0	0	0
gene-LOC119872752	0	0	0	0	0	0	0	0	0
gene-LOC102156498	0	0	0	0	0	0	0	0	0
gene-LOC119872646	0	0	0	0	0	4	0	0	0
gene-LOC119879982	0	0	0	0	0	0	0	0	0
gene-LAMA1	2	2	0	0	0	0	0	0	0
gene-LOC111096934	0	0	0	0	0	0	0	0	0
gene-LRRC30	0	0	0	0	0	0	0	0	0
gene-LOC119872647	6	0	0	0	0	0	0	0	0
gene-LOC119872612	22	0	5	2	4	2	2	0	1
gene-LOC119872613	35	12	16	33	10	5	29	1	18
gene-PTPRM	21	7	40	46	15	15	34	10	38
gene-LOC119872614	0	0	0	0	0	0	0	0	0
gene-LOC119872615	0	0	0	0	0	0	0	0	0
gene-RAB12	737	1121	789	757	603	475	1129	843	715
gene-MTCL1	119	69	144	90	71	47	202	211	106
gene-LOC111096821	0	0	1	0	0	0	0	0	0
gene-LOC111096822	0	0	0	0	0	0	4	0	0
gene-LOC100856403	0	0	0	0	0	0	0	0	0
gene-LOC106559069	0	0	0	0	0	0	0	0	0
gene-LOC111096823	27	0	16	27	18	27	29	15	16
gene-NDUFV2	4081	2997	2577	3046	3050	2085	4093	4725	3416
gene-ANKRD12	8987	10943	10802	10224	6891	9234	13140	8304	11884
gene-LOC100685431	0	0	0	0	0	0	0	0	0
gene-TWSG1	1404	2084	2338	2405	1507	2022	1868	1515	2102
gene-LOC119872616	13	7	8	7	4	10	6	16	7
gene-LOC100685923	0	0	0	0	0	0	0	1	0
gene-RALBP1	16060	13502	10125	12323	9872	7291	11578	8723	13377
gene-LOC102152592	7	5	4	21	5	5	8	4	1
gene-PPP4R1	1550	1216	816	1077	1012	875	1098	1344	1110
gene-LOC102152025	15	20	35	16	12	15	9	0	2
gene-LOC100685772	0	0	0	0	0	0	0	0	0
gene-LOC119872704	0	0	0	0	0	0	0	0	0
gene-RAB31	221	238	345	88	69	224	585	602	387
gene-TXNDC2	0	0	0	0	0	0	3	0	0
gene-LOC111096826	22	31	20	13	8	14	20	24	17
gene-LOC111096935	29	58	13	38	37	39	43	31	46
gene-VAPA	4985	4274	3421	3652	2949	2453	3524	3399	2977
gene-LOC111096825	86	74	55	44	25	42	40	35	9
gene-LOC106559070	0	0	0	0	0	0	0	0	0
gene-LOC119872705	0	0	0	0	0	0	0	0	0
gene-LOC119872706	0	0	0	0	0	0	0	0	0
gene-LOC111096829	0	2	0	0	0	0	0	0	0
gene-APCDD1	0	0	0	0	0	0	0	0	0
gene-LOC119872707	0	0	4	0	0	0	0	0	0
gene-LOC102152614	0	0	0	0	0	0	0	0	0
gene-NAPG	3691	3542	2757	3342	2718	2321	3526	3748	2910
gene-LOC111096831	61	48	42	30	11	22	23	39	32
gene-LOC102152727	5	3	0	0	0	4	0	2	2
gene-PIEZO2	0	13	0	4	0	3	5	0	3
gene-LOC102152771	0	0	0	0	0	0	0	0	0
gene-LOC111096921	0	0	0	0	0	0	0	0	0
gene-LOC100686314	0	15	0	0	0	0	0	0	0
gene-LOC119872649	0	0	0	0	0	0	0	0	0
gene-LOC111096922	0	0	0	0	0	0	0	0	0
gene-LOC102152901	0	0	0	0	0	0	0	0	0
gene-LOC100686532	0	0	0	0	0	0	0	0	0
gene-GNAL	5	0	0	8	1	11	4	3	3
gene-LOC111096832	0	0	0	0	0	0	0	0	0
gene-CHMP1B	2845	3852	3135	3005	2077	1987	2983	2338	2944
gene-MPPE1	1022	1005	1066	1301	727	847	1201	886	1490
gene-LOC111096833	25	80	32	66	16	60	21	5	32
gene-IMPA2	2752	2958	2812	2096	1649	1889	1338	1274	1513
gene-LOC100687030	34	38	25	48	13	53	19	29	9
gene-CIDEA	0	0	0	0	3	0	0	0	3
gene-TUBB6	6802	3741	5114	7447	8085	4561	4411	4196	4824
gene-LOC111096834	16	21	30	32	55	32	20	41	23
gene-AFG3L2	7009	5830	4523	4909	4609	3582	5096	6012	4177
gene-LOC100686563	0	0	0	0	0	0	0	0	0
gene-PRELID3A	254	199	67	319	299	201	211	402	230
gene-SPIRE1	290	406	228	354	208	298	379	366	270
gene-LOC119872621	0	0	0	2	1	0	1	0	0
gene-CEP76	2138	1518	1308	1425	1656	976	1263	1514	1023
gene-PSMG2	3942	2216	1910	2081	2073	1271	2685	2600	2216
gene-PTPN2	6569	5703	4553	5139	4393	2944	6981	4628	5875
gene-LOC119872708	0	0	0	0	0	0	0	0	0
gene-SEH1L	4665	4297	3561	4591	3202	3722	2858	2978	2841
gene-CEP192	3976	2493	2027	2287	2381	1839	2071	1951	2341
gene-LOC490565	0	4	0	6	1	0	0	0	0
gene-LOC119872709	13	24	12	63	21	38	14	13	26
gene-LOC102154687	22	25	28	16	8	3	7	8	1
gene-CXXC1	7194	5488	5408	5781	4634	4554	4057	4397	4301
gene-MBD1	3994	4120	3546	3563	2899	2815	2982	3238	3132
gene-CFAP53	327	240	173	297	223	231	153	180	134
gene-LOC106559079	0	3	0	0	4	0	0	1	0
gene-MYO5B	8	0	50	27	14	68	453	405	170
gene-LOC119872622	0	5	0	0	0	0	0	0	0
gene-LOC119872623	33	35	26	39	26	17	57	43	45
gene-LOC119872731	4	0	2	0	0	1	1	0	0
gene-LOC119872740	0	0	0	0	0	0	0	0	0
gene-ACAA2	3826	3883	2692	3356	2851	2655	3658	3100	3080
gene-LOC106559062	54	69	50	46	31	26	42	39	13
gene-LOC106559080	4	20	15	14	17	31	10	14	9
gene-LOC119872624	9	14	25	101	38	85	27	4	87
gene-LOC119872625	9	92	74	456	185	442	141	137	189
gene-LIPG	216	257	164	707	441	510	2179	1530	750
gene-RPL17	64161	80337	67846	86626	53167	73347	49864	41576	48099
gene-LOC119872727	137	217	167	177	122	94	106	150	86
gene-LOC119872726	30	68	34	60	31	52	27	31	25
gene-LOC119872725	0	0	0	2	4	0	0	4	0
gene-C7H18orf32	1535	1600	1349	1365	1159	1190	1186	1274	1300
gene-DYM	4125	3833	2572	3030	2484	2109	3254	3060	3035
gene-LOC111096838	17	17	53	12	3	19	11	11	3
gene-LOC111096837	0	9	0	9	2	0	1	1	0
gene-LOC119872710	0	0	0	0	0	0	0	0	0
gene-LOC111096839	0	17	0	11	0	8	2	0	4
gene-SMAD7	3088	4419	3722	3877	2325	3158	1521	1555	2011
gene-CTIF	219	347	256	260	91	218	238	307	224
gene-LOC111096841	4	5	5	1	3	2	4	13	0
gene-LOC111096840	0	0	0	0	0	0	0	0	0
gene-LOC490572	0	0	0	5	0	0	0	1	0
gene-LOC102157270	272	289	199	265	207	166	164	183	153
gene-LOC119872627	0	0	0	0	0	0	0	0	3
gene-LOC119872630	0	0	0	0	0	0	0	0	0
gene-LOC119872628	0	0	0	0	0	0	0	0	0
gene-LOC119872629	0	0	0	0	0	0	0	0	0
gene-SKA1	2767	2476	2138	2274	1897	1704	2184	2141	1939
gene-LOC111096923	0	0	0	0	0	0	0	0	0
gene-MAPK4	0	0	2	0	0	0	0	0	0
gene-LOC111096845	0	0	0	0	0	0	0	0	0
gene-LOC119872631	0	0	0	0	0	0	0	0	0
gene-LOC119872632	0	0	0	0	0	0	0	0	0
gene-LOC100688129	0	0	0	0	0	0	0	0	0
gene-LOC403581	1356	851	650	711	805	528	727	913	931
gene-LOC119872974	0	0	0	0	0	0	0	0	0
gene-LOC119872972	5	2	5	2	5	1	4	3	4
gene-LOC119872973	0	1	2	2	1	0	4	6	1
gene-LOC119876475	0	0	8	0	0	0	0	0	0
gene-LOC111097193	0	0	0	0	0	0	0	0	0
gene-ZNF496	0	13	15	1	0	12	30	51	15
gene-LOC119872802	0	0	0	0	0	0	0	0	0
gene-LOC119873038	0	0	0	0	0	0	0	0	0
gene-NLRP3	0	9	7	2	0	8	0	17	16
gene-LOC100688456	0	0	0	0	0	1	0	1	1
gene-OR2H10	0	0	0	0	0	0	0	0	0
gene-OR2B11	0	0	0	0	0	0	0	0	0
gene-LOC119872975	0	5	11	6	1	0	4	0	1
gene-OR2W11	0	0	0	0	0	0	0	0	0
gene-GCSAML	0	0	0	0	0	0	0	0	0
gene-OR2C3	0	0	0	0	0	0	0	0	0
gene-OR6AA6	0	0	0	0	0	0	0	0	0
gene-OR6AA7	0	0	0	0	0	0	0	0	0
gene-LOC490585	0	0	0	0	0	0	0	0	0
gene-OR4L1	0	0	0	0	0	0	0	0	0
gene-LOC119873143	412217	477100	507577	581615	446980	227896	524715	341219	476025
gene-CATSPERB	0	0	0	0	0	0	0	0	0
gene-LOC111096944	0	0	0	0	0	0	0	0	0
gene-TC2N	0	11	0	4	1	0	0	1	0
gene-FBLN5	68	169	311	201	133	223	359	252	335
gene-LOC119872803	0	0	0	0	0	2	4	0	0
gene-TRIP11	3351	3345	3001	3508	2373	2544	2948	2459	3254
gene-ATXN3	255	247	154	231	156	172	185	169	170
gene-LOC111096945	187	196	177	214	130	183	149	130	116
gene-NDUFB1	1947	1335	1072	1126	1122	687	1224	1283	1291
gene-LOC119873156	0	7	14	3	11	0	10	4	2
gene-CPSF2	8374	6932	5502	5539	5865	3883	6097	7122	5392
gene-LOC119872977	0	0	0	0	0	0	0	0	0
gene-SLC24A4	7	5	7	0	0	1	1	0	15
gene-LOC111096947	113	143	141	115	89	31	157	106	123
gene-RIN3	4187	5663	4840	2867	2031	2407	3013	2185	3092
gene-LOC119872805	463	542	489	694	487	719	498	464	382
gene-LOC106559083	18	22	22	19	6	2	1	2	0
gene-LOC119872806	145	353	303	242	155	202	221	129	212
gene-LGMN	165	254	657	215	72	375	1960	1421	2030
gene-LOC119872807	16	14	8	26	9	8	21	5	11
gene-GOLGA5	4889	4611	4120	3717	2662	3055	4119	3234	3766
gene-LOC102156024	0	2	0	5	1	0	0	0	1
gene-ITPK1	4400	3949	3165	3881	3333	2849	2810	2731	3217
gene-CHGA	378	163	181	227	308	113	644	493	718
gene-LOC111096951	0	5	2	31	7	9	12	2	2
gene-LOC119872809	11	58	24	43	27	25	16	19	26
gene-LOC111096949	0	4	0	4	0	3	3	0	0
gene-LOC480235	78	89	51	58	42	46	50	41	30
gene-LOC111097255	30	38	54	214	75	172	25	13	44
gene-LOC119872978	0	17	27	25	7	22	1	5	15
gene-LOC119872979	24	7	4	24	11	11	4	7	5
gene-LOC100683976	51	128	72	83	59	78	26	19	104
gene-LOC119872980	1	1	0	0	0	1	1	0	0
gene-LOC119876476	191	252	146	247	203	278	191	70	296
gene-LOC119873051	0	0	0	0	0	0	0	0	0
gene-LOC607750	359	533	500	437	350	432	168	96	351
gene-LOC119875829	18	14	24	2	0	19	7	0	41
gene-LOC119876482	0	0	0	0	0	0	0	0	0
gene-LOC119875833	210	329	290	344	220	247	230	180	321
gene-LOC119875832	127	142	176	294	109	221	101	56	393
gene-LOC119875830	15	37	30	69	20	77	32	32	42
gene-LOC119875831	0	0	1	0	2	0	0	0	0
gene-LOC119875827	479	637	553	656	414	651	425	270	574
gene-LOC119875826	76	197	99	157	100	209	88	48	260
gene-LOC119875828	11	15	3	4	3	5	6	2	6
gene-LOC119875840	123	108	151	177	90	160	47	30	145
gene-LOC100686173	0	0	0	0	0	0	3	0	0
gene-LOC102156003	327	535	477	526	345	452	208	144	448
gene-LOC119875844	324	379	300	224	186	218	148	115	378
gene-LOC119875845	0	0	0	0	0	0	0	0	0
gene-LOC119875839	1508	1741	1153	1009	809	721	433	276	507
gene-LOC607937	37186	37928	32709	28793	18582	27695	16668	10417	37853
gene-LOC102156002	10	14	11	2	7	15	2	2	3
gene-LOC102156901	952	876	966	698	418	907	441	171	1233
gene-LOC106559086	226	400	372	217	114	247	95	29	304
gene-LOC106559087	895	985	710	536	434	434	313	250	438
gene-LOC106559141	374	270	269	159	92	202	103	53	171
gene-LOC111096957	273	270	255	173	75	102	46	10	55
gene-LOC607335	0	0	3	0	2	0	0	0	0
gene-LOC111096960	6	25	9	0	8	2	0	0	16
gene-LOC119872811	13	79	63	49	20	33	8	5	18
gene-LOC119872810	0	0	0	0	2	4	0	0	5
gene-LOC111096956	14	5	22	14	0	9	0	10	30
gene-LOC111096958	30	34	49	36	13	12	14	17	19
gene-LOC100685214	3	6	0	10	4	4	3	4	11
gene-LOC102155413	12	6	16	12	5	4	8	8	14
gene-LOC102155496	344	377	652	119	72	93	123	151	168
gene-DAD1	6456	5377	5259	4881	4694	3167	6946	7060	5256
gene-ABHD4	3709	3702	3430	3108	1950	2434	3196	2418	4019
gene-OR6E1	0	0	0	0	0	0	0	0	0
gene-LOC111096961	0	0	0	0	0	0	0	0	0
gene-OXA1L	5782	4702	3082	3968	3501	2541	4332	4334	3004
