chrom	start0	end0	bases	relation_to_catalogued_span	GC_fraction_canonical	canonical_fraction	N_bases	MAPQ_min	exclude_marked_duplicates	aligned_read_bases	mean_read_base_depth
NC_049253.1	9600000	9700000	100000	inside	0.38649	1.0	0	30	False	2279579	22.79579
NC_049253.1	9700000	9800000	100000	inside	0.38067	1.0	0	30	False	2322182	23.22182
NC_049253.1	9800000	9900000	100000	inside	0.37217	1.0	0	30	False	2342914	23.42914
NC_049253.1	9900000	10000000	100000	inside	0.3897	1.0	0	30	False	2307249	23.07249
NC_049253.1	10000000	10100000	100000	inside	0.40155	1.0	0	30	False	2248057	22.48057
NC_049253.1	10100000	10200000	100000	inside	0.35972	1.0	0	30	False	2352425	23.52425
NC_049253.1	10200000	10300000	100000	inside	0.39708	1.0	0	30	False	2079040	20.7904
NC_049253.1	10300000	10400000	100000	inside	0.35703	1.0	0	30	False	2380413	23.80413
NC_049253.1	10400000	10500000	100000	inside	0.35174	1.0	0	30	False	2349016	23.49016
NC_049253.1	10500000	10600000	100000	inside	0.35629	1.0	0	30	False	2398627	23.98627
NC_049253.1	10600000	10700000	100000	inside	0.35842	1.0	0	30	False	2428783	24.28783
NC_049253.1	10700000	10800000	100000	inside	0.37385	1.0	0	30	False	2424385	24.24385
NC_049253.1	10800000	10900000	100000	inside	0.39952	1.0	0	30	False	2313687	23.13687
NC_049253.1	10900000	11000000	100000	inside	0.39162	1.0	0	30	False	2364781	23.64781
NC_049253.1	11000000	11100000	100000	inside	0.41378	1.0	0	30	False	2249860	22.4986
NC_049253.1	11100000	11200000	100000	inside	0.39431	1.0	0	30	False	1980802	19.80802
NC_049253.1	11200000	11300000	100000	inside	0.40214	1.0	0	30	False	2331056	23.31056
NC_049253.1	11300000	11400000	100000	inside	0.41818	1.0	0	30	False	2335323	23.35323
NC_049253.1	11400000	11500000	100000	inside	0.4122	1.0	0	30	False	2312143	23.12143
NC_049253.1	11500000	11600000	100000	inside	0.39621	1.0	0	30	False	2304281	23.04281
NC_049253.1	11600000	11700000	100000	inside	0.38832	1.0	0	30	False	2270476	22.70476
NC_049253.1	11700000	11800000	100000	inside	0.38337	1.0	0	30	False	2375176	23.75176
NC_049253.1	11800000	11900000	100000	inside	0.37784	1.0	0	30	False	2349789	23.49789
NC_049253.1	11900000	12000000	100000	inside	0.35919	1.0	0	30	False	2349209	23.49209
NC_049253.1	12000000	12100000	100000	inside	0.36853	1.0	0	30	False	2172564	21.72564
NC_049253.1	12100000	12200000	100000	inside	0.36103	1.0	0	30	False	2350482	23.50482
NC_049253.1	12200000	12300000	100000	inside	0.36067	1.0	0	30	False	2273729	22.73729
NC_049253.1	12300000	12400000	100000	inside	0.36242	1.0	0	30	False	2283154	22.83154
NC_049253.1	12400000	12500000	100000	inside	0.3438	1.0	0	30	False	2291189	22.91189
NC_049253.1	12500000	12600000	100000	inside	0.35321	1.0	0	30	False	2303507	23.03507
NC_049253.1	12600000	12700000	100000	inside	0.35927	1.0	0	30	False	2249187	22.49187
NC_049253.1	12700000	12800000	100000	inside	0.35816	1.0	0	30	False	2335968	23.35968
NC_049253.1	12800000	12900000	100000	inside	0.34823	1.0	0	30	False	2313632	23.13632
NC_049253.1	12900000	13000000	100000	inside	0.34351	1.0	0	30	False	2373071	23.73071
NC_049253.1	13000000	13100000	100000	inside	0.38806	1.0	0	30	False	2348279	23.48279
NC_049253.1	13100000	13200000	100000	inside	0.39013	1.0	0	30	False	2303163	23.03163
NC_049253.1	13200000	13300000	100000	inside	0.35933	1.0	0	30	False	2384153	23.84153
NC_049253.1	13300000	13400000	100000	inside	0.35447	1.0	0	30	False	2286219	22.86219
NC_049253.1	13400000	13500000	100000	inside	0.37917	1.0	0	30	False	2302857	23.02857
NC_049253.1	13500000	13600000	100000	inside	0.38358	1.0	0	30	False	2209752	22.09752
NC_049253.1	13600000	13700000	100000	inside	0.35527	1.0	0	30	False	2338491	23.38491
NC_049253.1	13700000	13800000	100000	inside	0.36775	1.0	0	30	False	2337017	23.37017
NC_049253.1	13800000	13900000	100000	inside	0.35757	1.0	0	30	False	2305389	23.05389
NC_049253.1	13900000	14000000	100000	inside	0.38156	1.0	0	30	False	2376691	23.76691
NC_049253.1	14000000	14100000	100000	inside	0.36638	1.0	0	30	False	2363391	23.63391
NC_049253.1	14100000	14200000	100000	inside	0.36974	1.0	0	30	False	2388312	23.88312
NC_049253.1	14200000	14300000	100000	inside	0.36678	1.0	0	30	False	2352223	23.52223
NC_049253.1	14300000	14400000	100000	inside	0.38092	1.0	0	30	False	2277970	22.7797
NC_049253.1	14400000	14500000	100000	inside	0.35849	1.0	0	30	False	2292000	22.92
NC_049253.1	14500000	14600000	100000	inside	0.35075	1.0	0	30	False	2230795	22.30795
NC_049253.1	14600000	14700000	100000	inside	0.35141	1.0	0	30	False	2345301	23.45301
NC_049253.1	14700000	14800000	100000	inside	0.35815	1.0	0	30	False	2276171	22.76171
NC_049253.1	14800000	14900000	100000	inside	0.35503	1.0	0	30	False	2260232	22.60232
NC_049253.1	14900000	15000000	100000	inside	0.35255	1.0	0	30	False	2235488	22.35488
NC_049253.1	15000000	15100000	100000	inside	0.35286	1.0	0	30	False	2236122	22.36122
NC_049253.1	15100000	15200000	100000	inside	0.35974	1.0	0	30	False	2330458	23.30458
NC_049253.1	15200000	15300000	100000	inside	0.36447	1.0	0	30	False	2309035	23.09035
NC_049253.1	15300000	15400000	100000	inside	0.36308	1.0	0	30	False	2358199	23.58199
NC_049253.1	15400000	15500000	100000	inside	0.37344	1.0	0	30	False	2308433	23.08433
NC_049253.1	15500000	15600000	100000	inside	0.36106	1.0	0	30	False	2335481	23.35481
NC_049253.1	15600000	15700000	100000	inside	0.37461	1.0	0	30	False	2278202	22.78202
NC_049253.1	15700000	15800000	100000	inside	0.3777	1.0	0	30	False	2287299	22.87299
NC_049253.1	15800000	15900000	100000	inside	0.40277	1.0	0	30	False	2298685	22.98685
NC_049253.1	15900000	16000000	100000	inside	0.38435	1.0	0	30	False	2334177	23.34177
NC_049253.1	16000000	16100000	100000	inside	0.38303	1.0	0	30	False	2307437	23.07437
NC_049253.1	16100000	16200000	100000	inside	0.37794	1.0	0	30	False	2396340	23.9634
NC_049253.1	16200000	16300000	100000	inside	0.37964	1.0	0	30	False	2329451	23.29451
NC_049253.1	16300000	16400000	100000	inside	0.35057	1.0	0	30	False	2344231	23.44231
NC_049253.1	16400000	16500000	100000	inside	0.34938	1.0	0	30	False	2413868	24.13868
NC_049253.1	16500000	16600000	100000	inside	0.35255	1.0	0	30	False	2338198	23.38198
NC_049253.1	16600000	16700000	100000	inside	0.35992	1.0	0	30	False	2323234	23.23234
NC_049253.1	16700000	16800000	100000	inside	0.35266	1.0	0	30	False	2418430	24.1843
NC_049253.1	16800000	16900000	100000	inside	0.36801	1.0	0	30	False	2225732	22.25732
NC_049253.1	16900000	17000000	100000	inside	0.35546	1.0	0	30	False	2303244	23.03244
NC_049253.1	17000000	17100000	100000	inside	0.36405	1.0	0	30	False	2382183	23.82183
NC_049253.1	17100000	17200000	100000	inside	0.36306	1.0	0	30	False	2313259	23.13259
NC_049253.1	17200000	17300000	100000	inside	0.37452	1.0	0	30	False	2273937	22.73937
NC_049253.1	17300000	17400000	100000	inside	0.37601	1.0	0	30	False	2248918	22.48918
NC_049253.1	17400000	17500000	100000	inside	0.35909	1.0	0	30	False	2273914	22.73914
NC_049253.1	17500000	17600000	100000	inside	0.36421	1.0	0	30	False	2305169	23.05169
NC_049253.1	17600000	17700000	100000	inside	0.3672	1.0	0	30	False	2371137	23.71137
NC_049253.1	17700000	17800000	100000	inside	0.38799	1.0	0	30	False	2362629	23.62629
NC_049253.1	17800000	17900000	100000	inside	0.39619	1.0	0	30	False	2299429	22.99429
NC_049253.1	17900000	18000000	100000	inside	0.39156	1.0	0	30	False	2281914	22.81914
NC_049253.1	18000000	18100000	100000	inside	0.36992	1.0	0	30	False	2337548	23.37548
NC_049253.1	18100000	18200000	100000	inside	0.39789	1.0	0	30	False	2332397	23.32397
NC_049253.1	18200000	18300000	100000	inside	0.40035	1.0	0	30	False	2361284	23.61284
NC_049253.1	18300000	18400000	100000	inside	0.36868	1.0	0	30	False	2181618	21.81618
NC_049253.1	18400000	18500000	100000	inside	0.38381	1.0	0	30	False	2058390	20.5839
NC_049253.1	18500000	18600000	100000	inside	0.37419	1.0	0	30	False	2355451	23.55451
NC_049253.1	18600000	18700000	100000	inside	0.3754	1.0	0	30	False	2305448	23.05448
NC_049253.1	18700000	18800000	100000	inside	0.3884	1.0	0	30	False	2270189	22.70189
NC_049253.1	18800000	18900000	100000	inside	0.36946	1.0	0	30	False	2341963	23.41963
NC_049253.1	18900000	19000000	100000	inside	0.40089	1.0	0	30	False	2289445	22.89445
NC_049253.1	19000000	19100000	100000	inside	0.41288	1.0	0	30	False	2225144	22.25144
NC_049253.1	19100000	19200000	100000	inside	0.42907	1.0	0	30	False	2285494	22.85494
NC_049253.1	19200000	19300000	100000	inside	0.36691	1.0	0	30	False	2353780	23.5378
NC_049253.1	19300000	19400000	100000	inside	0.3512	1.0	0	30	False	2337030	23.3703
NC_049253.1	19400000	19500000	100000	inside	0.36513	1.0	0	30	False	2363149	23.63149
NC_049253.1	19500000	19600000	100000	inside	0.35203	1.0	0	30	False	2269368	22.69368
NC_049253.1	19600000	19700000	100000	inside	0.34536	1.0	0	30	False	2265605	22.65605
NC_049253.1	19700000	19800000	100000	inside	0.34074	1.0	0	30	False	2210153	22.10153
NC_049253.1	19800000	19900000	100000	inside	0.33486	1.0	0	30	False	2249017	22.49017
NC_049253.1	19900000	20000000	100000	inside	0.33891	1.0	0	30	False	2330053	23.30053
NC_049253.1	20000000	20100000	100000	inside	0.36021	1.0	0	30	False	2256476	22.56476
NC_049253.1	20100000	20200000	100000	inside	0.35506	1.0	0	30	False	2328344	23.28344
NC_049253.1	20200000	20300000	100000	inside	0.35357	1.0	0	30	False	2323067	23.23067
NC_049253.1	20300000	20400000	100000	inside	0.34871	1.0	0	30	False	2272308	22.72308
NC_049253.1	20400000	20500000	100000	inside	0.35759	1.0	0	30	False	2148641	21.48641
NC_049253.1	20500000	20600000	100000	inside	0.33779	1.0	0	30	False	2231841	22.31841
NC_049253.1	20600000	20700000	100000	inside	0.34164	1.0	0	30	False	2262337	22.62337
NC_049253.1	20700000	20800000	100000	inside	0.34857	1.0	0	30	False	2262997	22.62997
NC_049253.1	20800000	20900000	100000	inside	0.33898	1.0	0	30	False	2203068	22.03068
NC_049253.1	20900000	21000000	100000	inside	0.34999	1.0	0	30	False	2191748	21.91748
NC_049253.1	21000000	21100000	100000	inside	0.35476	1.0	0	30	False	2224042	22.24042
NC_049253.1	21100000	21200000	100000	inside	0.35198	1.0	0	30	False	2235295	22.35295
NC_049253.1	21200000	21300000	100000	inside	0.3517	1.0	0	30	False	2249597	22.49597
NC_049253.1	21300000	21400000	100000	inside	0.35298	1.0	0	30	False	2292306	22.92306
NC_049253.1	21400000	21500000	100000	inside	0.35107	1.0	0	30	False	2325435	23.25435
NC_049253.1	21500000	21600000	100000	inside	0.36823	1.0	0	30	False	2293066	22.93066
NC_049253.1	21600000	21700000	100000	inside	0.35498	1.0	0	30	False	2263393	22.63393
NC_049253.1	21700000	21800000	100000	inside	0.36473	1.0	0	30	False	2305193	23.05193
NC_049253.1	21800000	21900000	100000	inside	0.37904	1.0	0	30	False	2366216	23.66216
NC_049253.1	21900000	22000000	100000	inside	0.40795	1.0	0	30	False	2254190	22.5419
NC_049253.1	22000000	22100000	100000	inside	0.35902	1.0	0	30	False	2265594	22.65594
NC_049253.1	22100000	22200000	100000	inside	0.36145	1.0	0	30	False	2291936	22.91936
NC_049253.1	22200000	22300000	100000	inside	0.36088	1.0	0	30	False	2282756	22.82756
NC_049253.1	22300000	22400000	100000	inside	0.38833	1.0	0	30	False	2285201	22.85201
NC_049253.1	22400000	22500000	100000	inside	0.35592	1.0	0	30	False	2352090	23.5209
NC_049253.1	22500000	22600000	100000	inside	0.35164	1.0	0	30	False	2335909	23.35909
NC_049253.1	22600000	22700000	100000	inside	0.3732	1.0	0	30	False	2123157	21.23157
NC_049253.1	22700000	22800000	100000	inside	0.35685	1.0	0	30	False	2378364	23.78364
NC_049253.1	22800000	22900000	100000	inside	0.3593	1.0	0	30	False	2377581	23.77581
NC_049253.1	22900000	23000000	100000	inside	0.35926	1.0	0	30	False	2302714	23.02714
NC_049253.1	23000000	23100000	100000	inside	0.36858	1.0	0	30	False	2323781	23.23781
NC_049253.1	23100000	23200000	100000	inside	0.3941	1.0	0	30	False	2208430	22.0843
NC_049253.1	23200000	23300000	100000	inside	0.36303	1.0	0	30	False	2292980	22.9298
NC_049253.1	23300000	23400000	100000	inside	0.35441	1.0	0	30	False	2278562	22.78562
NC_049253.1	23400000	23500000	100000	inside	0.34199	1.0	0	30	False	2149139	21.49139
NC_049253.1	23500000	23600000	100000	inside	0.3469	1.0	0	30	False	2297112	22.97112
NC_049253.1	23600000	23700000	100000	inside	0.34901	1.0	0	30	False	2283443	22.83443
NC_049253.1	23700000	23800000	100000	inside	0.34875	1.0	0	30	False	2251270	22.5127
NC_049253.1	23800000	23900000	100000	inside	0.336	1.0	0	30	False	2238568	22.38568
NC_049253.1	23900000	24000000	100000	inside	0.33685	1.0	0	30	False	2246470	22.4647
NC_049253.1	24000000	24100000	100000	inside	0.33935	1.0	0	30	False	2200219	22.00219
NC_049253.1	24100000	24200000	100000	inside	0.33673	1.0	0	30	False	2271946	22.71946
NC_049253.1	24200000	24300000	100000	inside	0.33382	1.0	0	30	False	2249620	22.4962
NC_049253.1	24300000	24400000	100000	inside	0.33764	1.0	0	30	False	2175132	21.75132
NC_049253.1	24400000	24500000	100000	inside	0.34343	1.0	0	30	False	2196974	21.96974
NC_049253.1	24500000	24600000	100000	inside	0.338	1.0	0	30	False	2217203	22.17203
NC_049253.1	24600000	24700000	100000	inside	0.34616	1.0	0	30	False	2218914	22.18914
NC_049253.1	24700000	24800000	100000	inside	0.35405	1.0	0	30	False	2123211	21.23211
NC_049253.1	24800000	24900000	100000	inside	0.35889	1.0	0	30	False	2202693	22.02693
NC_049253.1	24900000	25000000	100000	inside	0.34516	1.0	0	30	False	2324939	23.24939
NC_049253.1	25000000	25100000	100000	inside	0.33566	1.0	0	30	False	2191960	21.9196
NC_049253.1	25100000	25200000	100000	inside	0.34405	1.0	0	30	False	2182549	21.82549
NC_049253.1	25200000	25300000	100000	inside	0.34399	1.0	0	30	False	2272498	22.72498
NC_049253.1	25300000	25400000	100000	inside	0.34301	1.0	0	30	False	2249290	22.4929
NC_049253.1	25400000	25500000	100000	inside	0.34593	1.0	0	30	False	2055291	20.55291
NC_049253.1	25500000	25600000	100000	inside	0.34453	1.0	0	30	False	2248608	22.48608
NC_049253.1	25600000	25700000	100000	inside	0.3334	1.0	0	30	False	2267093	22.67093
NC_049253.1	25700000	25800000	100000	inside	0.34247	1.0	0	30	False	2228596	22.28596
NC_049253.1	25800000	25900000	100000	inside	0.34724	1.0	0	30	False	2247151	22.47151
NC_049253.1	25900000	26000000	100000	inside	0.34119	1.0	0	30	False	2267287	22.67287
NC_049253.1	26000000	26100000	100000	inside	0.33892	1.0	0	30	False	2261754	22.61754
NC_049253.1	26100000	26200000	100000	inside	0.33726	1.0	0	30	False	2256458	22.56458
NC_049253.1	26200000	26300000	100000	inside	0.3439	1.0	0	30	False	2258355	22.58355
NC_049253.1	26300000	26400000	100000	inside	0.33851	1.0	0	30	False	2296028	22.96028
NC_049253.1	26400000	26500000	100000	inside	0.35292	1.0	0	30	False	2348435	23.48435
NC_049253.1	26500000	26600000	100000	inside	0.35546	1.0	0	30	False	2251224	22.51224
NC_049253.1	26600000	26700000	100000	inside	0.35634	1.0	0	30	False	2352398	23.52398
NC_049253.1	26700000	26800000	100000	inside	0.35419	1.0	0	30	False	2339446	23.39446
NC_049253.1	26800000	26900000	100000	inside	0.35981	1.0	0	30	False	2242149	22.42149
NC_049253.1	26900000	27000000	100000	inside	0.34481	1.0	0	30	False	2357749	23.57749
NC_049253.1	27000000	27100000	100000	inside	0.35222	1.0	0	30	False	2300732	23.00732
NC_049253.1	27100000	27200000	100000	inside	0.3688	1.0	0	30	False	2380364	23.80364
NC_049253.1	27200000	27300000	100000	inside	0.3603	1.0	0	30	False	2376995	23.76995
NC_049253.1	27300000	27400000	100000	inside	0.38629	1.0	0	30	False	2383486	23.83486
NC_049253.1	27400000	27500000	100000	inside	0.39005	1.0	0	30	False	2322849	23.22849
NC_049253.1	27500000	27600000	100000	inside	0.38223	1.0	0	30	False	2107940	21.0794
NC_049253.1	27600000	27700000	100000	inside	0.36869	1.0	0	30	False	2334119	23.34119
NC_049253.1	27700000	27800000	100000	inside	0.34575	1.0	0	30	False	2346163	23.46163
NC_049253.1	27800000	27900000	100000	inside	0.36939	1.0	0	30	False	2362967	23.62967
NC_049253.1	27900000	28000000	100000	inside	0.3991	1.0	0	30	False	2406967	24.06967
NC_049253.1	28000000	28100000	100000	inside	0.3924	1.0	0	30	False	2300712	23.00712
NC_049253.1	28100000	28200000	100000	inside	0.39665	1.0	0	30	False	2301588	23.01588
NC_049253.1	28200000	28300000	100000	inside	0.40183	1.0	0	30	False	2253677	22.53677
NC_049253.1	28300000	28400000	100000	inside	0.40124	1.0	0	30	False	2245068	22.45068
NC_049253.1	28400000	28500000	100000	inside	0.39518	1.0	0	30	False	1728547	17.28547
NC_049253.1	28500000	28600000	100000	inside	0.3837037037037037	0.999	100	30	False	1523703	15.23703
NC_049253.1	28600000	28700000	100000	inside	0.37635	1.0	0	30	False	2344177	23.44177
NC_049253.1	28700000	28800000	100000	inside	0.36799	1.0	0	30	False	2348976	23.48976
NC_049253.1	28800000	28900000	100000	inside	0.37031	1.0	0	30	False	2372275	23.72275
NC_049253.1	28900000	29000000	100000	inside	0.37347	1.0	0	30	False	2288480	22.8848
NC_049253.1	29000000	29100000	100000	inside	0.37671	1.0	0	30	False	2286789	22.86789
NC_049253.1	29100000	29200000	100000	inside	0.37777	1.0	0	30	False	2333281	23.33281
NC_049253.1	29200000	29300000	100000	inside	0.38556	1.0	0	30	False	2308735	23.08735
NC_049253.1	29300000	29400000	100000	inside	0.38009	1.0	0	30	False	2320728	23.20728
NC_049253.1	29400000	29500000	100000	inside	0.40917	1.0	0	30	False	2298291	22.98291
NC_049253.1	29500000	29600000	100000	inside	0.41921	1.0	0	30	False	2205845	22.05845
NC_049253.1	29600000	29700000	100000	inside	0.39439	1.0	0	30	False	2251796	22.51796
NC_049253.1	29700000	29800000	100000	inside	0.34731	1.0	0	30	False	2406504	24.06504
NC_049253.1	29800000	29900000	100000	inside	0.36619	1.0	0	30	False	2274624	22.74624
NC_049253.1	29900000	30000000	100000	inside	0.37662	1.0	0	30	False	2218056	22.18056
NC_049253.1	30000000	30100000	100000	inside	0.3745	1.0	0	30	False	2203860	22.0386
NC_049253.1	30100000	30200000	100000	inside	0.36138	1.0	0	30	False	2337024	23.37024
NC_049253.1	30200000	30300000	100000	inside	0.35109	1.0	0	30	False	2340806	23.40806
NC_049253.1	30300000	30400000	100000	inside	0.34477	1.0	0	30	False	2360141	23.60141
NC_049253.1	30400000	30500000	100000	inside	0.37552	1.0	0	30	False	2284750	22.8475
NC_049253.1	30500000	30600000	100000	inside	0.36398	1.0	0	30	False	2177647	21.77647
NC_049253.1	30600000	30700000	100000	inside	0.37305	1.0	0	30	False	2184819	21.84819
NC_049253.1	30700000	30800000	100000	inside	0.35956	1.0	0	30	False	2332556	23.32556
NC_049253.1	30800000	30900000	100000	inside	0.35415	1.0	0	30	False	2288980	22.8898
NC_049253.1	30900000	31000000	100000	inside	0.38106	1.0	0	30	False	2299938	22.99938
NC_049253.1	31000000	31100000	100000	inside	0.3627	1.0	0	30	False	2314134	23.14134
NC_049253.1	31100000	31200000	100000	inside	0.3703	1.0	0	30	False	2364696	23.64696
NC_049253.1	31200000	31300000	100000	inside	0.37929	1.0	0	30	False	2261304	22.61304
NC_049253.1	31300000	31400000	100000	inside	0.37331	1.0	0	30	False	2201580	22.0158
NC_049253.1	31400000	31500000	100000	inside	0.35415	1.0	0	30	False	2286020	22.8602
NC_049253.1	31500000	31600000	100000	inside	0.38619	1.0	0	30	False	2323153	23.23153
NC_049253.1	31600000	31700000	100000	inside	0.39144	1.0	0	30	False	2178739	21.78739
NC_049253.1	31700000	31800000	100000	inside	0.41407	1.0	0	30	False	2205000	22.05
NC_049253.1	31800000	31900000	100000	inside	0.37649	1.0	0	30	False	2299149	22.99149
NC_049253.1	31900000	32000000	100000	inside	0.37505	1.0	0	30	False	2359265	23.59265
NC_049253.1	32000000	32100000	100000	inside	0.37791	1.0	0	30	False	2348772	23.48772
NC_049253.1	32100000	32200000	100000	inside	0.36871	1.0	0	30	False	2305609	23.05609
NC_049253.1	32200000	32300000	100000	inside	0.36449	1.0	0	30	False	2261958	22.61958
NC_049253.1	32300000	32400000	100000	inside	0.36851	1.0	0	30	False	2331800	23.318
NC_049253.1	32400000	32500000	100000	inside	0.37475	1.0	0	30	False	2354508	23.54508
NC_049253.1	32500000	32600000	100000	inside	0.38685	1.0	0	30	False	2286594	22.86594
NC_049253.1	32600000	32700000	100000	inside	0.39074	1.0	0	30	False	2346966	23.46966
NC_049253.1	32700000	32800000	100000	inside	0.38887	1.0	0	30	False	2350876	23.50876
NC_049253.1	32800000	32900000	100000	inside	0.40745	1.0	0	30	False	2276344	22.76344
NC_049253.1	32900000	33000000	100000	inside	0.39963	1.0	0	30	False	2318153	23.18153
NC_049253.1	33000000	33100000	100000	inside	0.37797	1.0	0	30	False	2140173	21.40173
NC_049253.1	33100000	33200000	100000	inside	0.37064	1.0	0	30	False	2349671	23.49671
NC_049253.1	33200000	33300000	100000	inside	0.40808	1.0	0	30	False	2312231	23.12231
NC_049253.1	33300000	33400000	100000	inside	0.43171	1.0	0	30	False	2295151	22.95151
NC_049253.1	33400000	33500000	100000	inside	0.42764	1.0	0	30	False	2260973	22.60973
NC_049253.1	33500000	33600000	100000	inside	0.41925	1.0	0	30	False	2262992	22.62992
NC_049253.1	33600000	33700000	100000	crosses_catalogue_boundary	0.395	1.0	0	30	False	2220157	22.20157
NC_049253.1	33700000	33800000	100000	outside	0.38978	1.0	0	30	False	2288661	22.88661
NC_049253.1	33800000	33900000	100000	outside	0.39458	1.0	0	30	False	2323142	23.23142
NC_049253.1	33900000	34000000	100000	outside	0.39815	1.0	0	30	False	2203600	22.036
NC_049253.1	34000000	34100000	100000	outside	0.3907	1.0	0	30	False	2321470	23.2147
NC_049253.1	34100000	34200000	100000	outside	0.38725	1.0	0	30	False	2352874	23.52874
NC_049253.1	34200000	34300000	100000	outside	0.38681	1.0	0	30	False	2392330	23.9233
NC_049253.1	34300000	34400000	100000	outside	0.38639	1.0	0	30	False	2323104	23.23104
NC_049253.1	34400000	34500000	100000	outside	0.41206	1.0	0	30	False	2213557	22.13557
NC_049253.1	34500000	34600000	100000	outside	0.39394	1.0	0	30	False	2281110	22.8111
NC_049253.1	34600000	34700000	100000	outside	0.3873	1.0	0	30	False	2298904	22.98904
NC_049253.1	34700000	34800000	100000	outside	0.38655	1.0	0	30	False	2258105	22.58105
NC_049253.1	34800000	34900000	100000	outside	0.36459	1.0	0	30	False	2250599	22.50599
NC_049253.1	34900000	35000000	100000	outside	0.36403	1.0	0	30	False	2192615	21.92615
NC_049253.1	35000000	35100000	100000	outside	0.3536	1.0	0	30	False	2323625	23.23625
NC_049253.1	35100000	35200000	100000	outside	0.36068	1.0	0	30	False	2360167	23.60167
NC_049253.1	35200000	35300000	100000	outside	0.3614	1.0	0	30	False	1170816	11.70816
NC_049253.1	35300000	35400000	100000	outside	0.36372	1.0	0	30	False	2315475	23.15475
NC_049253.1	35400000	35500000	100000	outside	0.39168	1.0	0	30	False	2202905	22.02905
NC_049253.1	35500000	35600000	100000	outside	0.4132	1.0	0	30	False	2216429	22.16429
NC_049253.1	35600000	35700000	100000	outside	0.37686	1.0	0	30	False	2299710	22.9971
NC_049253.1	35700000	35800000	100000	outside	0.37134	1.0	0	30	False	2354868	23.54868
NC_049253.1	35800000	35900000	100000	outside	0.36223	1.0	0	30	False	2378700	23.787
NC_049253.1	35900000	36000000	100000	outside	0.36886	1.0	0	30	False	2349072	23.49072
NC_049253.1	36000000	36100000	100000	outside	0.35813	1.0	0	30	False	2358377	23.58377
NC_049253.1	36100000	36200000	100000	outside	0.3777977977977978	0.999	100	30	False	268680	2.6868
NC_049253.1	36200000	36300000	100000	outside	0.3748948948948949	0.999	100	30	False	1197496	11.97496
NC_049253.1	36300000	36400000	100000	outside	0.36848	1.0	0	30	False	1955826	19.55826
NC_049253.1	36400000	36500000	100000	outside	0.36026052104208417	0.998	200	30	False	213447	2.13447
NC_049253.1	36500000	36600000	100000	outside	0.36595	1.0	0	30	False	1502140	15.0214
NC_049253.1	36600000	36700000	100000	outside	0.36558	1.0	0	30	False	2330749	23.30749
NC_049253.1	36700000	36800000	100000	outside	0.35417	1.0	0	30	False	2384591	23.84591
NC_049253.1	36800000	36900000	100000	outside	0.37752	1.0	0	30	False	2328733	23.28733
NC_049253.1	36900000	37000000	100000	outside	0.35692	1.0	0	30	False	2353071	23.53071
NC_049253.1	37000000	37100000	100000	outside	0.38015	1.0	0	30	False	2252545	22.52545
NC_049253.1	37100000	37200000	100000	outside	0.40753	1.0	0	30	False	2314466	23.14466
NC_049253.1	37200000	37300000	100000	outside	0.42265	1.0	0	30	False	2235875	22.35875
NC_049253.1	37300000	37400000	100000	outside	0.3917	1.0	0	30	False	2316006	23.16006
NC_049253.1	37400000	37500000	100000	outside	0.40724	1.0	0	30	False	2286748	22.86748
NC_049253.1	37500000	37600000	100000	outside	0.38479	1.0	0	30	False	2341775	23.41775
NC_049253.1	37600000	37700000	100000	outside	0.39414	1.0	0	30	False	2293203	22.93203
NC_049253.1	37700000	37800000	100000	outside	0.3638	1.0	0	30	False	2274332	22.74332
NC_049253.1	37800000	37900000	100000	outside	0.3884	1.0	0	30	False	2308557	23.08557
NC_049253.1	37900000	38000000	100000	outside	0.3441	1.0	0	30	False	2353227	23.53227
NC_049253.1	38000000	38100000	100000	outside	0.38065	1.0	0	30	False	2358026	23.58026
NC_049253.1	38100000	38200000	100000	outside	0.38823	1.0	0	30	False	2347920	23.4792
NC_049253.1	38200000	38300000	100000	outside	0.37919	1.0	0	30	False	2314487	23.14487
NC_049253.1	38300000	38400000	100000	outside	0.40072	1.0	0	30	False	2341421	23.41421
NC_049253.1	38400000	38500000	100000	outside	0.41066	1.0	0	30	False	2308422	23.08422
NC_049253.1	38500000	38600000	100000	outside	0.38921	1.0	0	30	False	2360192	23.60192
NC_049253.1	38600000	38700000	100000	outside	0.41628	1.0	0	30	False	2273353	22.73353
NC_049253.1	38700000	38800000	100000	outside	0.41499	1.0	0	30	False	2245736	22.45736
NC_049253.1	38800000	38900000	100000	outside	0.43442	1.0	0	30	False	2197217	21.97217
NC_049253.1	38900000	39000000	100000	outside	0.42248	1.0	0	30	False	2263294	22.63294
NC_049253.1	39000000	39100000	100000	outside	0.41226	1.0	0	30	False	2213552	22.13552
NC_049253.1	39100000	39200000	100000	outside	0.39687	1.0	0	30	False	2232580	22.3258
NC_049253.1	39200000	39300000	100000	outside	0.41433	1.0	0	30	False	2224819	22.24819
NC_049253.1	39300000	39400000	100000	outside	0.4146446446446446	0.999	100	30	False	2230270	22.3027
NC_049253.1	39400000	39500000	100000	outside	0.38466	1.0	0	30	False	2288560	22.8856
NC_049253.1	39500000	39600000	100000	outside	0.37501	1.0	0	30	False	2300392	23.00392
NC_049253.1	39600000	39700000	100000	outside	0.39307	1.0	0	30	False	2350755	23.50755
NC_049253.1	39700000	39800000	100000	outside	0.41711	1.0	0	30	False	2232899	22.32899
