chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_dense_clearance	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_percentile
NC_051821.1	4818014	4875944	57930	convergent	LOC111090412	LOC102151619	True	False	False	False	False	False	False	False	False	False	False	33.22	False	6.178679999999999	True	False	False	1.0511010509604888	0.6003877672810131	0.05488052591385669	13.0	6.2228605223947975	0.7070071331499863	96979	2403959	1164570	72039	0.3633	0.0084	0.8699	0.6034	0.5502	0.4791	57.9
NC_051821.1	11891971	11964254	72283	convergent	LOC102157135	LOC111090504	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.1041945444766235	0.6814745086324556	0.056309436408178655	1.0	17.58483008875482	2.813451976845931	303112	1315736	73661	15126	0.3372	0.0193	0.8489	0.5679	0.9097	0.5366	78.3
NC_051821.1	12278057	12338750	60693	convergent	LOC102157261	CYRIA	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0888033924580776	0.6590025826988538	0.05547319497162638	7.0	5.637968062146829	0.9737538902393172	0	935445	453952	23097	0.3526	0.0117	0.8714	0.5967	0.0901	0.3845	10.2
NC_051821.1	15968485	16030074	61589	convergent	LOC111090394	APOB	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1054172660933013	0.6831998993684609	0.05548195235126625	0.0	9.243017777386255	1.4457498957162278	50721	2755411	407273	15746	0.3524	0.0287	0.863	0.5866	0.3524	0.4366	40.8
NC_051821.1	17141980	17213143	71163	convergent	LOC111090524	LOC119881779	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9287433970433455	0.38862323319184455	0.04872490952700275	1.0	2.3612707327389693	0.3851836889322305	102561	2673592	1553109	13790	0.4995	0.0193	0.8844	0.6078	0.5721	0.5166	73.1
NC_051821.1	19088682	19138909	50227	convergent	LOC111090423	LOC111090532	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0268652190811225	0.56039635767649	0.05295038850816118	6.0	5.723576021803078	0.68499800526302	38795	737358	376925	14673	0.4022	0.0125	0.8711	0.6039	0.2936	0.4367	41.0
NC_051821.1	25527391	25580014	52623	convergent	LOC119869680	SRD5A2	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0253273735472634	0.557806409763846	0.05269094843603518	21.0	2.648049041859689	0.5831906985309019	0	3741376	871948	2857	0.408	0.0057	0.8827	0.6059	0.0901	0.3985	17.8
NC_051821.1	34751027	34802687	51660	convergent	LOC102151793	KCNG3	True	True	False	False	False	False	True	True	False	False	False		False		False	False	False	1.0523911274130198	0.6024693006269706	0.05397735307562088	18.0	7.68096400140389	1.1304965177693325	1857	4700748	74190	6477	0.3813	0.0066	0.8663	0.593	0.0959	0.3886	12.1
NC_051821.1	51685511	51738942	53431	convergent	LOC119869763	LOC111090442	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1861977965463493	0.7835684592511367	0.06127371777410499	13.0	9.092167321300401	1.6809932095564994	237226	579368	1213512	9778	0.2639	0.0084	0.8633	0.5828	0.8556	0.5148	72.5
NC_051821.1	52870289	52932765	62476	convergent	LOC111090443	LOC119864061	True	True	False	False	False	False	True	True	False	False	False		False		False	False	False	1.0275331711988915	0.5615211821410517	0.05299807889163805	7.0	3.3375930996822376	0.48849861327632105	23473	609910	91523	6958	0.4013	0.0117	0.8793	0.6072	0.217	0.4233	34.7
NC_051821.1	52940905	52993050	52145	convergent	LOC102154674	TRIM33	True	True	False	True	False	False	True	True	False	False	False		False		False	False	False	1.0375158980056796	0.5781731985815	0.05457257937685078	35.0	6.959537985984655	1.1120104051648292	0	675360	26073	8035	0.3696	0.0027	0.868	0.5934	0.0901	0.3848	10.8
NC_051821.1	53716583	53781749	65166	convergent	LOC100688064	NGF	True	True	False	True	False	False	True	True	False	True	False		False		True	False	False	1.0297105777469622	0.5651683974620367	0.05230236414825558	1.0	4.339553310952619	0.9099808127891416	24166	1457549	32583	13081	0.4158	0.0193	0.8754	0.5984	0.2223	0.4262	35.8
NC_051821.1	55900409	55960106	59697	convergent	LOC111090684	LOC100688781	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.078920432110936	0.6441784868481473	0.05532381205391476	7.0	7.2167735785256095	1.005056668694612	155257	3638640	78027	4573	0.3554	0.0117	0.8673	0.596	0.7249	0.5111	71.1
NC_051821.1	57904516	57954590	50074	convergent	LOC102154106	LOC111090694	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.1276401702702314	0.7136498682679124	0.05903917037412734	9.0	5.482375851407725	0.854451314590759	404553	5637936	29110	4073	0.2935	0.0105	0.8718	0.5998	0.9535	0.5458	81.6
NC_051821.1	62647649	62699011	51362	convergent	LOC119864001	LOC119878526	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.1828077606061023	0.02904728123005368	0.005068965658804475	0.0	1.161677874621289	0.05965450354669936	173330	10381713	628322	7652	0.9636	0.0287	0.896	0.608	0.7627	0.6518	98.7
NC_051821.1	62708801	62760445	51644	convergent	LOC119878525	LOC119877138	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.16589293588978407	0.029038436335245086	0.004455811950229452	0.0	1.0286554043911798	0.08147428693811447	234623	10443006	689615	7680	0.9638	0.0287	0.8985	0.608	0.8522	0.6702	99.8
NC_051822.1	7159763	7220802	61039	convergent	LOC111090865	LOC102151924	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9523528715422284	0.4301763612572121	0.049898519655523436	1.0	2.895145982176933	0.33260216018857935	34718	19068196	74877	8671	0.4707	0.0193	0.8814	0.6079	0.2733	0.4505	46.0
NC_051822.1	11006057	11065538	59481	convergent	VPS41	LOC119864320	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0429501866038104	0.5871001694245859	0.052977088006526674	2.0	17.94046938540062	2.3431642403113364	0	15222681	1253661	25376	0.4017	0.017	0.8485	0.5739	0.0901	0.3862	11.3
NC_051822.1	12195480	12258671	63191	convergent	LOC100683828	EPDR1	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9730654303146302	0.466825036872416	0.050830760431165294	2.0	6.330178526815784	1.033216088031371	77075	14031403	62383	19828	0.4497	0.017	0.8696	0.5953	0.4746	0.4812	58.8
NC_051822.1	18243340	18307563	64223	convergent	PHTF2	MAGI2	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	1.0197831159975217	0.5484291837095604	0.05273217911081293	0.0	12.566717687644788	1.5770991922815747	0	7983027	263457	13364	0.4068	0.0287	0.857	0.5844	0.0901	0.3934	14.3
NC_051822.1	23806419	23872683	66264	convergent	LOC111090917	SEMA3A	True	False	False	True	False	False	True	True	False	True	False		False		False	True	False	0.9218326154235019	0.3765616441449534	0.04827111689913928	1.0	6.736133722419217	0.9746913547767195	64551	2418927	33132	30863	0.5118	0.0193	0.8685	0.5967	0.4176	0.4828	59.9
NC_051822.1	30797965	30858164	60199	convergent	LOC111091010	LOC100682696	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.7462508514458075	0.1317170157262334	0.037304308753188214	1.0	2.5723647795236855	0.36502102914983936	3064	2772946	1453487	3837	0.7696	0.0193	0.8831	0.6078	0.1074	0.4775	57.0
NC_051822.1	36175607	36236940	61333	convergent	LOC111090814	LOC119864218	True	False	False	False	False	False	True	True	False	True	False		False		False	False	False	1.0658531680498513	0.623964627096158	0.05419323916925337	3.0	8.986788695068855	1.4592362554170297	81273	2605240	41620	10953	0.3769	0.0155	0.8635	0.5864	0.4911	0.4667	52.3
NC_051822.1	37530345	37599747	69402	convergent	MPPED2	ARL14EP	True	True	False	True	False	False	True	True	False	False	False		False		True	True	False	1.0075047357935953	0.5271549796105879	0.05193307411103512	51.0	6.815713877733861	0.699591820835562	0	1660380	34701	19292	0.4239	0.0009	0.8683	0.6036	0.0901	0.3974	16.9
NC_051822.1	37625161	37675210	50049	convergent	LOC111090955	OR10V5	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	0.973042244825352	0.46678446300354165	0.050935490828331764	8.0	4.065042017850727	0.5645152025244972	75185	1575241	119840	6177	0.4472	0.0111	0.8764	0.6062	0.4662	0.4814	59.0
NC_051822.1	55169332	55241058	71726	convergent	AHNAK	SCGB1A1	True	False	True	True	False	False	True	True	False	True	False		False		True	False	False	1.2981583878522176	0.8780156958290741	0.06787478329068303	54.0	10.357343341522329	1.6279126155560457	80195	1882892	35863	10203	0.1945	0.0007	0.8609	0.5836	0.487	0.4253	35.6
NC_051822.1	55656583	55708852	52269	convergent	LOC100856625	LOC111091015	True	False	True	False	False	False	True	True	False	True	False		False		True	False	False	1.2461944875126192	0.8401354207632759	0.0672698211560677	43.0	6.87486382209003	0.8052246650456858	67283	2360414	50077	4023	0.1996	0.0017	0.8682	0.6011	0.4309	0.4203	32.1
NC_051823.1	15192889	15259450	66561	convergent	LOC119864516	FAT4	True	False	False	True	False	False	True	False	False	True	False		False		False	True	False	0.9034604790982241	0.3449536511345064	0.04746878018764355	1.0	3.794884317524331	0.7104676727781057	76169	1491726	33281	265551	0.5303	0.0193	0.8774	0.6034	0.4703	0.5002	67.9
NC_051823.1	22718008	22788982	70974	convergent	NA	LOC111091051	True	True	True	False	False	False	False	True	False	False	False		False		False	False	False	1.662684196178938	0.9761044110627313	0.07927289096929922	76.0	5.641782279530027	1.0321796569373352	3495	9019052	1327208	101	0.1171	0.0	0.8714	0.5953	0.1074	0.3382	1.3
NC_051823.1	32708863	32761746	52883	convergent	NA	LOC100683928	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0386760338856955	0.580081630660661	0.05288806957119804	0.0	4.0049328492992435	0.6644551991698991	235304	7146649	672115	100	0.4034	0.0287	0.8766	0.6044	0.8533	0.5533	83.5
NC_051823.1	40699370	40753962	54592	convergent	LOC119864393	LOC119864525	True	False	False	False	False	False	False	False	False	False	False	45.71	False	3.31068	False	True	False	0.9774315351982072	0.47464515465867024	0.05077759996167558	0.0	3.2772149915777558	0.35900905109077597	101666	844692	530211	106276	0.4507	0.0287	0.8796	0.6078	0.5686	0.5071	70.1
NC_051823.1	42150441	42214374	63933	convergent	LOC119864487	LOC119864518	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9850374123380862	0.4880157672766324	0.05074084042820365	33.0	2.1198013618801923	0.25944155787844836	232407	2300433	1863467	12142	0.4516	0.003	0.886	0.6079	0.85	0.5597	86.6
NC_051823.1	43660794	43734482	73688	convergent	LOC119864395	LOC119864396	True	False	False	False	False	False	False	False	False	False	False	26.7	False	4.45736	False	True	False	0.9344773230408845	0.3986207387854843	0.04986460762225089	1.0	2.5014340006532505	0.41575164860466796	72638	3815664	348236	71379	0.4716	0.0193	0.8835	0.6077	0.4531	0.4871	61.4
NC_051823.1	46607767	46663039	55272	convergent	KYNU	LOC111091185	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.108765053477043	0.6878982386508031	0.059322327598458506	35.0	3.987755044811512	0.3851542146460257	35403	6753429	758879	2649	0.2892	0.0027	0.8767	0.6078	0.2784	0.411	25.2
NC_051823.1	50766576	50830568	63992	convergent	LOC111091082	LOC111091197	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9907404633121163	0.49801339803387795	0.05233465803032414	1.0	7.5055009418400545	1.1485460658612014	101428	10916598	2553781	3914	0.4149	0.0193	0.8667	0.5926	0.5686	0.4924	63.8
NC_051823.1	51746959	51816629	69670	convergent	LOC111091200	LOC119864405	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1324809020446547	0.7199674699788573	0.05914673810341467	23.0	21.92419149712504	2.7741929068499034	56794	11899820	1570559	13105	0.2916	0.0051	0.8438	0.5684	0.3808	0.4179	29.3
NC_051823.1	53515801	53574039	58238	convergent	LOC119864407	LOC119864408	True	False	False	False	False	False	True	True	False	True	False		False		True	True	False	0.9915693571523948	0.4994689464661177	0.05179366004285925	0.0	14.76293926572017	2.0029710791246207	30080	13662946	172424	27951	0.4271	0.0287	0.8538	0.5782	0.2528	0.4281	37.1
NC_051823.1	53669125	53730654	61529	convergent	LOC100687327	LOC119864410	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0118723780926981	0.5348294382506134	0.05197498601987319	1.0	12.713921443669223	1.925552869824448	99889	13817915	327393	16343	0.4231	0.0193	0.8567	0.5793	0.5616	0.488	62.0
NC_051824.1	4223236	4289981	66745	convergent	LOC100683648	CHCHD4	True	True	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9461062747583731	0.41912207847935395	0.048232546398698437	70.0	3.0691605157307507	0.48567095022590484	0	3741862	93658	2304	0.5127	0.0	0.8805	0.6072	0.0901	0.4181	29.5
NC_051824.1	11749774	11807289	57515	convergent	LOC100685632	LOC111091252	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9654355858508725	0.45336550594284625	0.050662580079026964	1.0	2.8304511447478067	0.37433706830986213	28531	3780039	3537964	29272	0.4536	0.0193	0.8817	0.6078	0.2427	0.441	43.0
NC_051824.1	12427622	12487484	59862	convergent	LOC111091257	EDEM1	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0908613770872595	0.6620820767646126	0.05716857338828076	16.0	5.31156525035808	0.7598823959171501	42447	4459061	4216986	15216	0.323	0.0073	0.8723	0.6022	0.3132	0.4236	34.9
NC_051824.1	13377340	13441692	64352	convergent	LOC476550	LOC100686411	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9466836047907601	0.4201415777696503	0.04989913133218929	1.0	2.1037118655761176	0.26108803249111723	109516	5411024	3404166	7432	0.4707	0.0193	0.8861	0.6079	0.5964	0.5161	72.9
NC_051824.1	17040502	17103820	63318	convergent	LOC102154165	LOC119864650	True	True	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9500694968102786	0.42611434331636516	0.04921040933153283	1.0	3.193257119018253	0.4945292693867709	2839	9073669	63184	5458	0.4873	0.0193	0.88	0.6071	0.1016	0.4191	30.4
NC_051824.1	19442546	19500025	57479	convergent	SHQ1	LOC102154862	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1684399397887804	0.7639113376479661	0.06094690180729353	28.0	8.295027643741196	1.623650519701696	3715	11472793	1000823	11927	0.2678	0.004	0.865	0.5836	0.1074	0.3656	4.6
NC_051824.1	21700981	21759122	58141	convergent	MDFIC2	LOC119864576	True	False	False	False	False	False	True	False	False	False	False		False		False	True	False	0.9579366408518929	0.440035154284744	0.049813773546833674	1.0	4.34695218758403	0.7034740362924501	94949	13731559	153260	107355	0.4727	0.0193	0.8754	0.6035	0.5426	0.5027	68.3
NC_051824.1	24572625	24634330	61705	convergent	LOC102157163	LOC111091281	True	True	False	False	False	False	False	False	False	True	False		False		True	True	False	0.9562043175165273	0.4369775534196966	0.04937219458193941	1.0	2.6149006362000864	0.38750712166947765	3477	13208504	345270	54159	0.4832	0.0193	0.8829	0.6078	0.1074	0.4201	31.5
NC_051824.1	32811725	32865996	54271	convergent	LOC111091305	SLMAP	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1916350555187964	0.789300775080844	0.062311437991950526	14.0	14.23046867684124	2.0016423525289566	11140	4973121	471846	4910	0.2512	0.008	0.8545	0.5783	0.1534	0.3691	5.6
NC_051825.1	1063011	1131564	68553	convergent	LOC111091473	LOC606831	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9172114745436071	0.36855892308816374	0.048965190625783014	2.0	4.654442564250152	0.6943654873523528	77713	5367498	380045	16346	0.4925	0.017	0.8744	0.6037	0.4747	0.4925	64.0
NC_051825.1	11676400	11742674	66274	convergent	GRM5	LOC119864956	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9719395908041784	0.46484464615023086	0.050743653654861526	20.0	4.210853656392963	0.4897610927061527	84537	5244731	2267972	4908	0.4516	0.0059	0.8758	0.6072	0.5036	0.4888	62.5
NC_051825.1	15952393	16002786	50393	convergent	DLG2	LOC100686619	True	True	False	True	False	False	True	True	False	True	False		False		False	True	False	0.9562782274990628	0.4371075671152026	0.04949805050819642	1.0	5.199787779877777	0.6830004382954402	22411	3761275	25196	46491	0.4802	0.0193	0.8727	0.604	0.2117	0.4376	42.1
NC_051825.1	38848629	38901890	53261	convergent	LOC102152988	CRSP-2	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9323671873910858	0.3949345454315988	0.048503884225775076	1.0	3.036757622752784	0.8161386883096586	299741	4352939	133670	2685	0.5054	0.0193	0.8807	0.6008	0.9073	0.5827	93.7
NC_051825.1	48906661	48959809	53148	convergent	BBOX1	LOC111091586	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0145758947804306	0.5394529922785007	0.051812080670207844	1.0	15.295504326843906	2.1298070289979223	291765	2992202	402557	11327	0.4268	0.0193	0.8531	0.5766	0.9019	0.5555	84.6
NC_051825.1	51990876	52054339	63463	convergent	LOC119864909	LOC119864867	True	False	False	False	False	True	False	True	False	False	False		False		True	True	False	0.48577912667052486	0.03770651669007139	0.01967794705052371	5.0	5.334521409778999	0.65962826445628	297607	97145	2635643	26437	0.9492	0.0133	0.8723	0.6045	0.9059	0.669	99.6
NC_051826.1	1416239	1480570	64331	convergent	LOC111091743	LOC111091793	True	False	False	False	False	False	False	False	False	False	False	39.29	False	4.48116	True	True	False	0.987371165028247	0.49211187143945395	0.0509369957108436	5.0	14.507169983542596	1.3082889898620742	98404	386118	418913	61550	0.4472	0.0133	0.8541	0.5892	0.5577	0.4923	63.6
NC_051826.1	5334971	5405776	70805	convergent	ZC3H13	LOC111091811	True	True	False	True	False	False	True	True	False	False	False		False		True	False	False	1.0490335592859794	0.5970085585309088	0.053794617061644956	1.0	16.774698070383522	2.017511182139711	0	857152	35402	32594	0.3854	0.0193	0.8504	0.5781	0.0901	0.3847	10.6
NC_051826.1	10143251	10217071	73820	convergent	LOC111091828	LOC100685259	True	False	False	False	False	True	False	False	False	False	False		False		False	False	False	1.0418428342365846	0.5852832528018524	0.05373153635857067	5.0	5.816935901412891	1.278957518625133	80161	120131	3907823	52861	0.3867	0.0133	0.8709	0.5898	0.487	0.4695	53.6
NC_051826.1	14184578	14251277	66699	convergent	PCDH17	LOC119865129	True	False	False	True	False	False	True	False	False	True	False		False		False	True	False	0.933374378554489	0.3966925934384127	0.04961710719378457	1.0	2.761727122234595	0.32132754519275847	267927	4157897	33349	98090	0.4778	0.0193	0.8821	0.6079	0.884	0.5742	90.5
NC_051826.1	16687132	16738584	51452	convergent	TDRD3	LOC100686550	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	1.004761295210605	0.5224354668182676	0.051983000781030776	6.0	6.951947019605735	1.1858417441408882	12142	6652828	675578	24565	0.4229	0.0125	0.868	0.5918	0.1592	0.4109	24.7
NC_051826.1	19596764	19663367	66603	convergent	LOC100687588	LOC100687653	True	False	False	False	False	False	False	False	False	False	False	26.06	False	4.29328	False	True	False	0.9225767836395979	0.37785195575696	0.04874379018066384	1.0	2.81280035445674	0.3657293402993669	269935	9570035	1947532	50525	0.4991	0.0193	0.8818	0.6078	0.8856	0.5787	92.2
NC_051826.1	27517646	27576124	58478	convergent	KLF5	LOC100682890	True	False	False	True	False	False	True	False	False	True	False		False		False	True	False	0.9953281164172029	0.5060943359139809	0.051872471337746945	6.0	5.538851409336717	0.8428612611707741	346885	15332413	29239	52834	0.4251	0.0125	0.8717	0.6001	0.9327	0.5684	89.6
NC_051826.1	29235878	29299159	63281	convergent	LOC100684181	LOC111091654	True	False	False	False	False	False	False	False	False	False	False	35.11	False	5.65148	False	True	False	0.9357735172148713	0.40094069837015606	0.04849681263421318	1.0	2.1998682628182835	0.20412134589212597	107482	13611780	482950	134195	0.5055	0.0193	0.8854	0.608	0.5894	0.5215	74.6
NC_051826.1	33638670	33695479	56809	convergent	LOC106557558	SPRY2	True	True	False	True	False	False	True	True	False	False	False		False		False	True	False	0.9623006112192486	0.44779003054148436	0.049758600783541704	1.0	2.5803966680312813	0.5184113813371501	7926	9212224	28405	27708	0.474	0.0193	0.883	0.6069	0.1304	0.4227	34.3
NC_051826.1	36431283	36491812	60529	convergent	LOC100684683	LOC111091757	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9424843527627143	0.4127494777939685	0.04957437158606459	1.0	3.331571919357687	0.41945990218245655	313453	6417751	2760955	14467	0.4786	0.0193	0.8793	0.6077	0.9158	0.5801	93.5
NC_051826.1	45865441	45937672	72231	convergent	GPR180	SOX21	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	1.00315534560247	0.5196570538062174	0.05202344368567004	2.0	6.178363129266913	1.4786124450202083	0	3021535	1598909	34122	0.4216	0.017	0.87	0.586	0.0901	0.3969	16.3
NC_051826.1	55453706	55512794	59088	convergent	LOC100683697	LOC111091706	True	True	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9911410711522093	0.4987170678255843	0.05181063646175756	1.0	3.862322999425552	0.4518783185451418	0	12603229	3335689	91811	0.4268	0.0193	0.8772	0.6075	0.0901	0.4042	21.7
NC_051826.1	55859005	55918918	59913	convergent	LOC119865267	LOC119865154	True	False	False	False	False	False	False	False	False	False	False	25.53	False	5.220280000000001	False	True	False	0.9786720165476722	0.47684045129198305	0.05093572659015268	1.0	5.452902935763512	0.914056719479143	186039	13008940	2929978	80888	0.4472	0.0193	0.8719	0.5983	0.7862	0.5446	80.7
NC_051826.1	59581650	59643922	62272	convergent	ING1	LOC119865109	True	True	False	True	False	False	True	True	False	False	False		False		False	False	False	1.3929349985554351	0.925510601018425	0.07473212139618447	1.0	8.863585910108624	1.0061100991472296	12786	16732765	31136	6796	0.1433	0.0193	0.8637	0.5959	0.1592	0.3563	2.8
NC_051827.1	1109045	1172665	63620	convergent	SYNDIG1	LOC100688361	False	False	False	False	False	False	False	False	False	False	False	39.0	False	2.41274	False	False	False	1.1174505978088813	0.6999523074510469	0.05786728709561388	17.0	6.611325599129002	0.8951839793006736	65855	877667	1696441	117837	0.3118	0.0069	0.8689	0.5987	0.4222	0.4417	43.2
NC_051827.1	2619236	2673562	54326	convergent	LOC100687334	LOC111091893	True	False	False	False	False	True	True	True	False	False	False		False		False	True	False	0.9034102831413597	0.34486761158583173	0.04601105852746184	1.0	3.0363307132002153	0.4393912590373466	28601	173476	190897	8529	0.5653	0.0193	0.8807	0.6076	0.2427	0.4631	51.2
NC_051827.1	3227875	3294390	66515	convergent	LOC111091943	LOC119865296	True	False	True	False	False	False	False	True	False	False	False		False		True	False	False	1.0820943803423293	0.6489613011340918	0.056180870091208104	52.0	5.620407064692982	0.7717476168656682	88868	788209	389354	6598	0.3393	0.0008	0.8714	0.6019	0.5199	0.4667	52.3
NC_051827.1	6808405	6874087	65682	convergent	STAC	LOC100685633	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9562182808099502	0.4370022002197351	0.048949576497175344	1.0	2.6637461822122117	0.41666723651233034	8754	734933	333169	41839	0.493	0.0193	0.8826	0.6077	0.1362	0.4278	36.4
NC_051827.1	10487084	10553541	66457	convergent	LOC111091857	LOC106557623	True	False	False	False	False	False	False	False	False	True	False		False		False	False	False	1.036476323956057	0.5764482772090164	0.0522078252228353	16.0	3.1185915895914866	0.5286785807753355	195312	2005383	300859	76984	0.4176	0.0073	0.8803	0.6067	0.8007	0.5425	80.3
NC_051827.1	23551824	23607775	55951	convergent	LOC111091912	LOC119865327	True	True	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9430781323360078	0.41379828622861875	0.04942378428184623	1.0	1.2067292225932398	0.05406655945717251	0	11054081	71591	1649	0.4817	0.0193	0.8953	0.608	0.0901	0.4189	29.9
NC_051827.1	29008575	29073911	65336	convergent	NUDT16	MRPL3	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0798406522277226	0.6455679906177361	0.056258536403067674	9.0	8.811191569028006	1.4290119657525227	133757	16515525	3859201	2008	0.3379	0.0105	0.8638	0.5869	0.6703	0.4939	65.1
NC_051827.1	34198197	34269938	71741	convergent	LOC111091952	LOC119865310	True	False	False	False	False	False	False	False	False	False	False	33.47	True	8.54362	False	True	False	0.9700726372552153	0.461545886307743	0.05087120035886715	1.0	2.000592289400798	0.2066470189553595	209067	15586082	681582	89176	0.4488	0.0193	0.8869	0.608	0.8215	0.5569	85.5
NC_051827.1	34370653	34427811	57158	convergent	LOC111091954	LOC119865330	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9559084741897697	0.4364558819410977	0.05078179940943001	1.0	4.512682558611147	0.8606609608223369	374232	15420917	516417	1459	0.4506	0.0193	0.8748	0.5996	0.9438	0.5776	91.3
NC_051827.1	39231375	39301877	70502	convergent	CHST2	LOC100688497	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.1433219510511352	0.7338606197903582	0.0601951085912325	42.0	11.533940248692522	1.6525563452180296	41626	10553523	510575	45659	0.2774	0.0018	0.8588	0.5832	0.3082	0.4059	22.8
NC_051827.1	45474517	45526737	52220	convergent	LOC100855515	LOC119865420	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0266930045805167	0.5601063327412921	0.052930266143306835	1.0	7.377701985885879	1.1526139952788912	24373	4319522	462461	5091	0.4026	0.0193	0.867	0.5925	0.2223	0.4207	32.5
NC_051828.1	11487994	11545704	57710	convergent	LOC119865622	LOC111092144	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9782623575030226	0.47611235373654825	0.0499836437457949	1.0	2.756993539160022	0.5898987627184048	358151	6369856	551341	17154	0.4689	0.0193	0.8821	0.6058	0.9377	0.5828	93.9
NC_051828.1	16606256	16661497	55241	convergent	GPCPD1	LOC119865589	True	True	False	False	False	False	True	False	False	False	False		False		True	True	False	0.9281471062774601	0.3875815069312215	0.048729590968202195	24.0	4.476430064410995	0.7405099405055872	16124	1252829	258280	68765	0.4994	0.0049	0.875	0.6026	0.1801	0.4324	39.0
NC_051828.1	19302591	19370767	68176	convergent	LOC111092201	STK35	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.1223385935388595	0.706559579466973	0.056191013866428906	2.0	10.209032627963316	1.4818929854097482	86679	1449951	195761	42345	0.339	0.017	0.8612	0.586	0.5119	0.463	51.0
NC_051828.1	26717079	26778334	61255	convergent	SRC	LOC111092200	True	True	False	True	False	False	True	True	False	True	False		False		True	False	False	1.24330354302678	0.8377502613702922	0.06465279651978122	16.0	14.063446637023864	2.4229438216084396	22706	2026181	30627	2949	0.2251	0.0073	0.8548	0.5729	0.2117	0.3743	7.4
NC_051828.1	36042329	36111036	68707	convergent	LOC119865683	PREX1	True	True	False	True	False	False	True	True	False	False	False		False		True	False	False	1.1507949782139855	0.743097725187971	0.058464760337373356	5.0	20.91063692764225	3.062069741278895	0	11274911	34354	8351	0.3021	0.0133	0.8449	0.5645	0.0901	0.363	3.7
NC_051828.1	36665388	36721820	56432	convergent	LOC111092109	KCNB1	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.1854507846979754	0.7827675790589397	0.06134761040721344	15.0	8.107006411408044	1.2580659598201605	0	10657989	58064	1133	0.2631	0.0076	0.8655	0.5902	0.0901	0.3633	3.9
