tile_id	window_id	chrom	start	end	length	mapq	correct_exact_self_alignment	other_alignment_reported	passes_remap_proxy
1336	w12	NC_051836.1	27042111	27042361	250	60	True	False	True
1337	w12	NC_051836.1	27042136	27042386	250	60	True	False	True
1338	w12	NC_051836.1	27042161	27042411	250	60	True	False	True
1339	w13	NC_051836.1	27041661	27041761	100	60	True	False	True
1340	w13	NC_051836.1	27041686	27041786	100	60	True	False	True
1341	w13	NC_051836.1	27041711	27041811	100	60	True	False	True
1342	w13	NC_051836.1	27041736	27041836	100	60	True	False	True
1343	w13	NC_051836.1	27041761	27041861	100	60	True	False	True
1344	w13	NC_051836.1	27041786	27041886	100	60	True	False	True
1345	w13	NC_051836.1	27041811	27041911	100	60	True	False	True
1346	w13	NC_051836.1	27041836	27041936	100	60	True	False	True
1347	w13	NC_051836.1	27041861	27041961	100	60	True	False	True
1348	w13	NC_051836.1	27041886	27041986	100	60	True	False	True
1349	w13	NC_051836.1	27041911	27042011	100	60	True	False	True
1350	w13	NC_051836.1	27041936	27042036	100	60	True	False	True
1351	w13	NC_051836.1	27041961	27042061	100	60	True	False	True
1352	w13	NC_051836.1	27041986	27042086	100	60	True	False	True
1353	w13	NC_051836.1	27042011	27042111	100	60	True	False	True
1354	w13	NC_051836.1	27042036	27042136	100	60	True	False	True
1355	w13	NC_051836.1	27042061	27042161	100	60	True	False	True
1356	w13	NC_051836.1	27042086	27042186	100	60	True	False	True
1357	w13	NC_051836.1	27042111	27042211	100	60	True	False	True
1358	w13	NC_051836.1	27042136	27042236	100	60	True	False	True
1359	w13	NC_051836.1	27042161	27042261	100	60	True	False	True
1360	w13	NC_051836.1	27042186	27042286	100	60	True	False	True
1361	w13	NC_051836.1	27042211	27042311	100	60	True	False	True
1362	w13	NC_051836.1	27042236	27042336	100	60	True	False	True
1363	w13	NC_051836.1	27042261	27042361	100	60	True	False	True
1364	w13	NC_051836.1	27042286	27042386	100	60	True	False	True
1365	w13	NC_051836.1	27042311	27042411	100	60	True	False	True
1366	w13	NC_051836.1	27042336	27042436	100	60	True	False	True
1367	w13	NC_051836.1	27042361	27042461	100	60	True	False	True
1368	w13	NC_051836.1	27042386	27042486	100	60	True	True	False
1369	w13	NC_051836.1	27042411	27042511	100	43	True	True	False
1370	w13	NC_051836.1	27042436	27042536	100	51	True	True	False
1371	w13	NC_051836.1	27042461	27042561	100	60	True	True	False
1372	w13	NC_051836.1	27042486	27042586	100	60	True	False	True
1373	w13	NC_051836.1	27042511	27042611	100	60	True	False	True
1374	w13	NC_051836.1	27042536	27042636	100	60	True	False	True
1375	w13	NC_051836.1	27042561	27042661	100	60	True	False	True
1376	w13	NC_051836.1	27041661	27041811	150	60	True	False	True
1377	w13	NC_051836.1	27041686	27041836	150	60	True	False	True
1378	w13	NC_051836.1	27041711	27041861	150	60	True	False	True
1379	w13	NC_051836.1	27041736	27041886	150	60	True	False	True
1380	w13	NC_051836.1	27041761	27041911	150	60	True	False	True
1381	w13	NC_051836.1	27041786	27041936	150	60	True	False	True
1382	w13	NC_051836.1	27041811	27041961	150	60	True	False	True
1383	w13	NC_051836.1	27041836	27041986	150	60	True	False	True
1384	w13	NC_051836.1	27041861	27042011	150	60	True	False	True
1385	w13	NC_051836.1	27041886	27042036	150	60	True	False	True
1386	w13	NC_051836.1	27041911	27042061	150	60	True	False	True
1387	w13	NC_051836.1	27041936	27042086	150	60	True	False	True
1388	w13	NC_051836.1	27041961	27042111	150	60	True	False	True
1389	w13	NC_051836.1	27041986	27042136	150	60	True	False	True
1390	w13	NC_051836.1	27042011	27042161	150	60	True	False	True
1391	w13	NC_051836.1	27042036	27042186	150	60	True	False	True
1392	w13	NC_051836.1	27042061	27042211	150	60	True	False	True
1393	w13	NC_051836.1	27042086	27042236	150	60	True	False	True
1394	w13	NC_051836.1	27042111	27042261	150	60	True	False	True
1395	w13	NC_051836.1	27042136	27042286	150	60	True	False	True
1396	w13	NC_051836.1	27042161	27042311	150	60	True	False	True
1397	w13	NC_051836.1	27042186	27042336	150	60	True	False	True
1398	w13	NC_051836.1	27042211	27042361	150	60	True	False	True
1399	w13	NC_051836.1	27042236	27042386	150	60	True	False	True
1400	w13	NC_051836.1	27042261	27042411	150	60	True	False	True
1401	w13	NC_051836.1	27042286	27042436	150	60	True	False	True
1402	w13	NC_051836.1	27042311	27042461	150	60	True	False	True
1403	w13	NC_051836.1	27042336	27042486	150	60	True	False	True
1404	w13	NC_051836.1	27042361	27042511	150	60	True	True	False
1405	w13	NC_051836.1	27042386	27042536	150	60	True	True	False
1406	w13	NC_051836.1	27042411	27042561	150	60	True	True	False
1407	w13	NC_051836.1	27042436	27042586	150	60	True	True	False
1408	w13	NC_051836.1	27042461	27042611	150	60	True	False	True
1409	w13	NC_051836.1	27042486	27042636	150	60	True	False	True
1410	w13	NC_051836.1	27042511	27042661	150	60	True	False	True
1411	w13	NC_051836.1	27041661	27041911	250	60	True	False	True
1412	w13	NC_051836.1	27041686	27041936	250	60	True	False	True
1413	w13	NC_051836.1	27041711	27041961	250	60	True	False	True
1414	w13	NC_051836.1	27041736	27041986	250	60	True	False	True
1415	w13	NC_051836.1	27041761	27042011	250	60	True	False	True
1416	w13	NC_051836.1	27041786	27042036	250	60	True	False	True
1417	w13	NC_051836.1	27041811	27042061	250	60	True	False	True
1418	w13	NC_051836.1	27041836	27042086	250	60	True	False	True
1419	w13	NC_051836.1	27041861	27042111	250	60	True	False	True
1420	w13	NC_051836.1	27041886	27042136	250	60	True	False	True
1421	w13	NC_051836.1	27041911	27042161	250	60	True	False	True
1422	w13	NC_051836.1	27041936	27042186	250	60	True	False	True
1423	w13	NC_051836.1	27041961	27042211	250	60	True	False	True
1424	w13	NC_051836.1	27041986	27042236	250	60	True	False	True
1425	w13	NC_051836.1	27042011	27042261	250	60	True	False	True
1426	w13	NC_051836.1	27042036	27042286	250	60	True	False	True
1427	w13	NC_051836.1	27042061	27042311	250	60	True	False	True
1428	w13	NC_051836.1	27042086	27042336	250	60	True	False	True
1429	w13	NC_051836.1	27042111	27042361	250	60	True	False	True
1430	w13	NC_051836.1	27042136	27042386	250	60	True	False	True
1431	w13	NC_051836.1	27042161	27042411	250	60	True	False	True
1432	w13	NC_051836.1	27042186	27042436	250	60	True	False	True
1433	w13	NC_051836.1	27042211	27042461	250	60	True	False	True
1434	w13	NC_051836.1	27042236	27042486	250	60	True	False	True
1435	w13	NC_051836.1	27042261	27042511	250	60	True	False	True
1436	w13	NC_051836.1	27042286	27042536	250	60	True	False	True
1437	w13	NC_051836.1	27042311	27042561	250	60	True	False	True
1438	w13	NC_051836.1	27042336	27042586	250	60	True	False	True
1439	w13	NC_051836.1	27042361	27042611	250	60	True	False	True
1440	w13	NC_051836.1	27042386	27042636	250	60	True	False	True
1441	w13	NC_051836.1	27042411	27042661	250	60	True	False	True
1442	w14	NC_051836.1	27050411	27050511	100	60	True	False	True
1443	w14	NC_051836.1	27050436	27050536	100	60	True	False	True
1444	w14	NC_051836.1	27050461	27050561	100	60	True	False	True
1445	w14	NC_051836.1	27050486	27050586	100	60	True	False	True
1446	w14	NC_051836.1	27050511	27050611	100	60	True	False	True
1447	w14	NC_051836.1	27050536	27050636	100	60	True	False	True
1448	w14	NC_051836.1	27050561	27050661	100	60	True	False	True
1449	w14	NC_051836.1	27050586	27050686	100	60	True	False	True
1450	w14	NC_051836.1	27050611	27050711	100	60	True	False	True
1451	w14	NC_051836.1	27050636	27050736	100	60	True	False	True
1452	w14	NC_051836.1	27050661	27050761	100	60	True	False	True
1453	w14	NC_051836.1	27050686	27050786	100	60	True	False	True
1454	w14	NC_051836.1	27050711	27050811	100	60	True	False	True
1455	w14	NC_051836.1	27050736	27050836	100	60	True	False	True
1456	w14	NC_051836.1	27050761	27050861	100	60	True	False	True
1457	w14	NC_051836.1	27050786	27050886	100	60	True	False	True
1458	w14	NC_051836.1	27050811	27050911	100	60	True	False	True
1459	w14	NC_051836.1	27050836	27050936	100	60	True	False	True
1460	w14	NC_051836.1	27050861	27050961	100	60	True	False	True
1461	w14	NC_051836.1	27050886	27050986	100	60	True	False	True
1462	w14	NC_051836.1	27050911	27051011	100	60	True	False	True
1463	w14	NC_051836.1	27050936	27051036	100	60	True	False	True
1464	w14	NC_051836.1	27050961	27051061	100	60	True	False	True
1465	w14	NC_051836.1	27050986	27051086	100	60	True	False	True
1466	w14	NC_051836.1	27051011	27051111	100	60	True	False	True
1467	w14	NC_051836.1	27051036	27051136	100	60	True	False	True
1468	w14	NC_051836.1	27051061	27051161	100	60	True	False	True
1469	w14	NC_051836.1	27051086	27051186	100	60	True	False	True
1470	w14	NC_051836.1	27051111	27051211	100	60	True	False	True
1471	w14	NC_051836.1	27051136	27051236	100	60	True	False	True
1472	w14	NC_051836.1	27051161	27051261	100	60	True	False	True
1473	w14	NC_051836.1	27051186	27051286	100	60	True	False	True
1474	w14	NC_051836.1	27051211	27051311	100	60	True	False	True
1475	w14	NC_051836.1	27051236	27051336	100	60	True	False	True
1476	w14	NC_051836.1	27051261	27051361	100	60	True	False	True
1477	w14	NC_051836.1	27051286	27051386	100	60	True	False	True
1478	w14	NC_051836.1	27051311	27051411	100	60	True	False	True
1479	w14	NC_051836.1	27050411	27050561	150	60	True	False	True
1480	w14	NC_051836.1	27050436	27050586	150	60	True	False	True
1481	w14	NC_051836.1	27050461	27050611	150	60	True	False	True
1482	w14	NC_051836.1	27050486	27050636	150	60	True	False	True
1483	w14	NC_051836.1	27050511	27050661	150	60	True	False	True
1484	w14	NC_051836.1	27050536	27050686	150	60	True	False	True
1485	w14	NC_051836.1	27050561	27050711	150	60	True	False	True
1486	w14	NC_051836.1	27050586	27050736	150	60	True	False	True
1487	w14	NC_051836.1	27050611	27050761	150	60	True	False	True
1488	w14	NC_051836.1	27050636	27050786	150	60	True	False	True
1489	w14	NC_051836.1	27050661	27050811	150	60	True	False	True
1490	w14	NC_051836.1	27050686	27050836	150	60	True	False	True
1491	w14	NC_051836.1	27050711	27050861	150	60	True	False	True
1492	w14	NC_051836.1	27050736	27050886	150	60	True	False	True
1493	w14	NC_051836.1	27050761	27050911	150	60	True	False	True
1494	w14	NC_051836.1	27050786	27050936	150	60	True	False	True
1495	w14	NC_051836.1	27050811	27050961	150	60	True	False	True
1496	w14	NC_051836.1	27050836	27050986	150	60	True	False	True
1497	w14	NC_051836.1	27050861	27051011	150	60	True	False	True
1498	w14	NC_051836.1	27050886	27051036	150	60	True	False	True
1499	w14	NC_051836.1	27050911	27051061	150	60	True	False	True
1500	w14	NC_051836.1	27050936	27051086	150	60	True	False	True
1501	w14	NC_051836.1	27050961	27051111	150	60	True	False	True
1502	w14	NC_051836.1	27050986	27051136	150	60	True	False	True
1503	w14	NC_051836.1	27051011	27051161	150	60	True	False	True
1504	w14	NC_051836.1	27051036	27051186	150	60	True	False	True
1505	w14	NC_051836.1	27051061	27051211	150	60	True	False	True
1506	w14	NC_051836.1	27051086	27051236	150	60	True	False	True
1507	w14	NC_051836.1	27051111	27051261	150	60	True	False	True
1508	w14	NC_051836.1	27051136	27051286	150	60	True	False	True
1509	w14	NC_051836.1	27051161	27051311	150	60	True	False	True
1510	w14	NC_051836.1	27051186	27051336	150	60	True	False	True
1511	w14	NC_051836.1	27051211	27051361	150	60	True	False	True
1512	w14	NC_051836.1	27051236	27051386	150	60	True	False	True
1513	w14	NC_051836.1	27051261	27051411	150	60	True	False	True
1514	w14	NC_051836.1	27050411	27050661	250	60	True	False	True
1515	w14	NC_051836.1	27050436	27050686	250	60	True	False	True
1516	w14	NC_051836.1	27050461	27050711	250	60	True	False	True
1517	w14	NC_051836.1	27050486	27050736	250	60	True	False	True
1518	w14	NC_051836.1	27050511	27050761	250	60	True	False	True
1519	w14	NC_051836.1	27050536	27050786	250	60	True	False	True
1520	w14	NC_051836.1	27050561	27050811	250	60	True	False	True
1521	w14	NC_051836.1	27050586	27050836	250	60	True	False	True
1522	w14	NC_051836.1	27050611	27050861	250	60	True	False	True
1523	w14	NC_051836.1	27050636	27050886	250	60	True	False	True
1524	w14	NC_051836.1	27050661	27050911	250	60	True	False	True
1525	w14	NC_051836.1	27050686	27050936	250	60	True	False	True
1526	w14	NC_051836.1	27050711	27050961	250	60	True	False	True
1527	w14	NC_051836.1	27050736	27050986	250	60	True	False	True
1528	w14	NC_051836.1	27050761	27051011	250	60	True	False	True
1529	w14	NC_051836.1	27050786	27051036	250	60	True	False	True
1530	w14	NC_051836.1	27050811	27051061	250	60	True	False	True
1531	w14	NC_051836.1	27050836	27051086	250	60	True	False	True
1532	w14	NC_051836.1	27050861	27051111	250	60	True	False	True
1533	w14	NC_051836.1	27050886	27051136	250	60	True	False	True
1534	w14	NC_051836.1	27050911	27051161	250	60	True	False	True
1535	w14	NC_051836.1	27050936	27051186	250	60	True	False	True
1536	w14	NC_051836.1	27050961	27051211	250	60	True	False	True
1537	w14	NC_051836.1	27050986	27051236	250	60	True	False	True
1538	w14	NC_051836.1	27051011	27051261	250	60	True	False	True
1539	w14	NC_051836.1	27051036	27051286	250	60	True	False	True
1540	w14	NC_051836.1	27051061	27051311	250	60	True	False	True
1541	w14	NC_051836.1	27051086	27051336	250	60	True	False	True
1542	w14	NC_051836.1	27051111	27051361	250	60	True	False	True
1543	w14	NC_051836.1	27051136	27051386	250	60	True	False	True
1544	w14	NC_051836.1	27051161	27051411	250	60	True	False	True
1545	w15	NC_051836.1	27050661	27050761	100	60	True	False	True
1546	w15	NC_051836.1	27050686	27050786	100	60	True	False	True
1547	w15	NC_051836.1	27050711	27050811	100	60	True	False	True
1548	w15	NC_051836.1	27050736	27050836	100	60	True	False	True
1549	w15	NC_051836.1	27050761	27050861	100	60	True	False	True
1550	w15	NC_051836.1	27050786	27050886	100	60	True	False	True
1551	w15	NC_051836.1	27050811	27050911	100	60	True	False	True
1552	w15	NC_051836.1	27050836	27050936	100	60	True	False	True
1553	w15	NC_051836.1	27050861	27050961	100	60	True	False	True
1554	w15	NC_051836.1	27050886	27050986	100	60	True	False	True
1555	w15	NC_051836.1	27050911	27051011	100	60	True	False	True
1556	w15	NC_051836.1	27050936	27051036	100	60	True	False	True
1557	w15	NC_051836.1	27050961	27051061	100	60	True	False	True
1558	w15	NC_051836.1	27050986	27051086	100	60	True	False	True
1559	w15	NC_051836.1	27051011	27051111	100	60	True	False	True
1560	w15	NC_051836.1	27051036	27051136	100	60	True	False	True
1561	w15	NC_051836.1	27051061	27051161	100	60	True	False	True
1562	w15	NC_051836.1	27051086	27051186	100	60	True	False	True
1563	w15	NC_051836.1	27051111	27051211	100	60	True	False	True
1564	w15	NC_051836.1	27051136	27051236	100	60	True	False	True
1565	w15	NC_051836.1	27051161	27051261	100	60	True	False	True
1566	w15	NC_051836.1	27051186	27051286	100	60	True	False	True
1567	w15	NC_051836.1	27051211	27051311	100	60	True	False	True
1568	w15	NC_051836.1	27051236	27051336	100	60	True	False	True
1569	w15	NC_051836.1	27051261	27051361	100	60	True	False	True
1570	w15	NC_051836.1	27051286	27051386	100	60	True	False	True
1571	w15	NC_051836.1	27051311	27051411	100	60	True	False	True
1572	w15	NC_051836.1	27051336	27051436	100	60	True	False	True
1573	w15	NC_051836.1	27051361	27051461	100	60	True	False	True
1574	w15	NC_051836.1	27051386	27051486	100	60	True	False	True
1575	w15	NC_051836.1	27051411	27051511	100	60	True	False	True
1576	w15	NC_051836.1	27051436	27051536	100	60	True	False	True
1577	w15	NC_051836.1	27051461	27051561	100	60	True	False	True
1578	w15	NC_051836.1	27051486	27051586	100	60	True	False	True
1579	w15	NC_051836.1	27051511	27051611	100	60	True	False	True
1580	w15	NC_051836.1	27051536	27051636	100	60	True	False	True
1581	w15	NC_051836.1	27051561	27051661	100	60	True	False	True
1582	w15	NC_051836.1	27050661	27050811	150	60	True	False	True
1583	w15	NC_051836.1	27050686	27050836	150	60	True	False	True
1584	w15	NC_051836.1	27050711	27050861	150	60	True	False	True
1585	w15	NC_051836.1	27050736	27050886	150	60	True	False	True
1586	w15	NC_051836.1	27050761	27050911	150	60	True	False	True
1587	w15	NC_051836.1	27050786	27050936	150	60	True	False	True
1588	w15	NC_051836.1	27050811	27050961	150	60	True	False	True
1589	w15	NC_051836.1	27050836	27050986	150	60	True	False	True
1590	w15	NC_051836.1	27050861	27051011	150	60	True	False	True
1591	w15	NC_051836.1	27050886	27051036	150	60	True	False	True
1592	w15	NC_051836.1	27050911	27051061	150	60	True	False	True
1593	w15	NC_051836.1	27050936	27051086	150	60	True	False	True
1594	w15	NC_051836.1	27050961	27051111	150	60	True	False	True
1595	w15	NC_051836.1	27050986	27051136	150	60	True	False	True
1596	w15	NC_051836.1	27051011	27051161	150	60	True	False	True
1597	w15	NC_051836.1	27051036	27051186	150	60	True	False	True
1598	w15	NC_051836.1	27051061	27051211	150	60	True	False	True
1599	w15	NC_051836.1	27051086	27051236	150	60	True	False	True
1600	w15	NC_051836.1	27051111	27051261	150	60	True	False	True
1601	w15	NC_051836.1	27051136	27051286	150	60	True	False	True
1602	w15	NC_051836.1	27051161	27051311	150	60	True	False	True
1603	w15	NC_051836.1	27051186	27051336	150	60	True	False	True
1604	w15	NC_051836.1	27051211	27051361	150	60	True	False	True
1605	w15	NC_051836.1	27051236	27051386	150	60	True	False	True
1606	w15	NC_051836.1	27051261	27051411	150	60	True	False	True
1607	w15	NC_051836.1	27051286	27051436	150	60	True	False	True
1608	w15	NC_051836.1	27051311	27051461	150	60	True	False	True
1609	w15	NC_051836.1	27051336	27051486	150	60	True	False	True
1610	w15	NC_051836.1	27051361	27051511	150	60	True	False	True
1611	w15	NC_051836.1	27051386	27051536	150	60	True	False	True
1612	w15	NC_051836.1	27051411	27051561	150	60	True	False	True
1613	w15	NC_051836.1	27051436	27051586	150	60	True	False	True
1614	w15	NC_051836.1	27051461	27051611	150	60	True	False	True
1615	w15	NC_051836.1	27051486	27051636	150	60	True	False	True
1616	w15	NC_051836.1	27051511	27051661	150	60	True	False	True
1617	w15	NC_051836.1	27050661	27050911	250	60	True	False	True
1618	w15	NC_051836.1	27050686	27050936	250	60	True	False	True
1619	w15	NC_051836.1	27050711	27050961	250	60	True	False	True
1620	w15	NC_051836.1	27050736	27050986	250	60	True	False	True
1621	w15	NC_051836.1	27050761	27051011	250	60	True	False	True
1622	w15	NC_051836.1	27050786	27051036	250	60	True	False	True
1623	w15	NC_051836.1	27050811	27051061	250	60	True	False	True
1624	w15	NC_051836.1	27050836	27051086	250	60	True	False	True
1625	w15	NC_051836.1	27050861	27051111	250	60	True	False	True
1626	w15	NC_051836.1	27050886	27051136	250	60	True	False	True
1627	w15	NC_051836.1	27050911	27051161	250	60	True	False	True
1628	w15	NC_051836.1	27050936	27051186	250	60	True	False	True
1629	w15	NC_051836.1	27050961	27051211	250	60	True	False	True
1630	w15	NC_051836.1	27050986	27051236	250	60	True	False	True
1631	w15	NC_051836.1	27051011	27051261	250	60	True	False	True
1632	w15	NC_051836.1	27051036	27051286	250	60	True	False	True
1633	w15	NC_051836.1	27051061	27051311	250	60	True	False	True
1634	w15	NC_051836.1	27051086	27051336	250	60	True	False	True
1635	w15	NC_051836.1	27051111	27051361	250	60	True	False	True
1636	w15	NC_051836.1	27051136	27051386	250	60	True	False	True
1637	w15	NC_051836.1	27051161	27051411	250	60	True	False	True
1638	w15	NC_051836.1	27051186	27051436	250	60	True	False	True
1639	w15	NC_051836.1	27051211	27051461	250	60	True	False	True
1640	w15	NC_051836.1	27051236	27051486	250	60	True	False	True
1641	w15	NC_051836.1	27051261	27051511	250	60	True	False	True
1642	w15	NC_051836.1	27051286	27051536	250	60	True	False	True
1643	w15	NC_051836.1	27051311	27051561	250	60	True	False	True
1644	w15	NC_051836.1	27051336	27051586	250	60	True	False	True
1645	w15	NC_051836.1	27051361	27051611	250	60	True	False	True
1646	w15	NC_051836.1	27051386	27051636	250	60	True	False	True
1647	w15	NC_051836.1	27051411	27051661	250	60	True	False	True
