chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	no_rrbs_coverage	atac_mean	atac_variability	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_dense_clearance	score_stability_atac	score_moderate_atac	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score
NC_051830.1	20964282	21018696	54414	convergent	LOC119866095	LOC119866096	True	False	False	False	False	False	False	True	False	True	False		False		False	False	0.09859154331262168	0.05312982729883657	10.684015351794374	1.3405123867343622	41489	6203187	592288	32180						
NC_051830.1	37136455	37205993	69538	convergent	LOC106557850	LOC102154823	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.09203258052346727	0.04991544149822823	22.253066912877898	2.2232811589942845	146224	4840999	56303	21534						
NC_051831.1	11296029	11362267	66238	convergent	LOC106557871	LOC111092904	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.08874448725398469	0.04737511194794502	6.400332665548039	0.3924791970726284	220852	10054707	2554120	12958						
NC_051831.1	12006551	12065044	58493	convergent	GXYLT1	LOC111092835	True	True	False	False	False	False	False	False	False	False	False		False		True	False	0.09217084775101904	0.049355359861720426	11.193128600139724	0.7384878202083917	0	10761356	3260769	63903						
NC_051831.1	13274723	13345552	70829	convergent	NA	MUC19	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.07464238610987067	0.03833545103188162	6.617767930834809	0.36459833354740395	14863	12035696	3010052	100						
NC_051831.1	17823426	17886691	63265	convergent	IPO8	LOC100685338	True	True	False	False	False	False	False	False	False	False	False		False		False	False	0.08537665031701755	0.04436984603663743	9.267285391669644	0.8252043548966145	0	16580617	1507657	79785						
NC_051831.1	32573520	32640058	66538	convergent	LOC102155441	LOC100685365	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.1037078949458011	0.05705643793696618	10.128932111206373	0.732588029644466	18211	5827486	309949	5554						
NC_051831.1	39677324	39739751	62427	convergent	ANO2	NTF3	False	False	False	False	False	False	False	False	False	False	False	28.74	False	5.1012200000000005	False	False	0.09948327562328044	0.054193528162028964	13.696561047190237	1.5023591962249838	341463	1273818	881321	154498	0.34	0.6846	0.8768	0.5857	0.9304	0.6835
NC_051831.1	40299441	40358999	59558	convergent	LOC119866433	GALNT8	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09217241599258294	0.04939942664430947	5.157886945287246	0.5439813871635835	170780	1894501	329915	5828						
NC_051832.1	2510899	2563279	52380	convergent	NA	OR6D5	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.0823939749969847	0.042644865087244035	6.708912483097204	0.6800743253074004	0	2169457	491937	100						
NC_051832.1	6155210	6215233	60023	convergent	LOC119866635	LOC106557967	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09452953073497254	0.05064612733556721	8.898868466888146	0.8631834468797318	14779	890985	593010	6286						
NC_051832.1	24424569	24481957	57388	convergent	LOC100855860	LOC111093048	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.10588652786282989	0.060000511661515696	11.532293585012397	0.9690681254544283	153263	8211080	44249	15173						
NC_051832.1	25443005	25493730	50725	convergent	ADRB1	CCDC186	True	False	False	False	False	False	True	True	False	False	False		False		True	False	0.10113408711854706	0.0561989234568784	11.758901378385145	0.9000083028894036	181633	9226184	202315	2132						
NC_051832.1	34214445	34267922	53477	convergent	LOC111093045	LOC119866531	True	False	False	False	False	False	True	True	False	False	False		False		True	False	0.11089333789122459	0.06403986353313228	25.480154148401233	3.061830608031519	58817	7238293	143759	33753						
NC_051833.1	357464	431756	74292	convergent	UBE2V2	LOC100856084	True	True	False	False	False	False	True	True	False	False	False		False		False	False	0.08516321742482649	0.04483753509328633	9.115339563511274	0.8047121994162764	0	13967579	135007	37539						
NC_051833.1	1669770	1738756	68986	convergent	LOC100684688	LOC119866769	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08279162786087316	0.04385861546478835	7.710674066726459	0.9416810316253309	120737	12657926	490928	2166						
NC_051833.1	20829395	20898312	68917	convergent	LOC119866675	MSC	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09108178338613777	0.04928860546784929	6.762576547549882	0.6294629384100751	13853	6501643	1220733	1682						
NC_051833.1	21906082	21964104	58022	convergent	LOC111093217	LOC119866789	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09280796782353898	0.049458830694681495	11.219633525211517	1.4024063627499224	0	7463482	1854802	937						
NC_051833.1	23112498	23172320	59822	convergent	LOC111093212	LOC111093135	False	False	False	False	False	False	False	False	False	False	False	43.94	False	4.77938	False	False	0.08787885140942515	0.04644622646183588	4.029149057082302	0.34948575082925226	142409	6256166	647486	165046	0.478	0.8824	0.9004	0.6079	0.6939	0.7125
NC_051833.1	23509733	23568950	59217	convergent	CRISPLD1	LOC100688946	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.086321368375751	0.04618640401825162	5.883852357483714	0.48449590357873423	39341	5859234	250554	2243						
NC_051833.1	28263136	28333785	70649	convergent	LOC106558008	PAG1	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.0951373804544004	0.0520742501813979	12.59450870363954	1.0995352030783276	1540	1100115	320836	15590						
NC_051833.1	28623707	28681799	58092	convergent	FABP5	LOC119866803	True	True	False	True	False	False	True	True	False	False	False		False		True	False	0.09413840940876285	0.051867963920830415	7.638497999552978	0.6704024186672595	27753	745822	29046	4516						
NC_051833.1	38580004	38634159	54155	convergent	LOC100685448	LOC119866804	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09648300688106723	0.05241320443229325	17.45810528724965	1.1610855871783645	142919	9208482	515007	45988						
NC_051834.1	2536913	2592033	55120	convergent	LOC111093357	GJD2	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.09652494423733018	0.0518559653681433	10.167993306646144	1.1650624490618255	114473	768957	121203	3679						
NC_051834.1	4478505	4544211	65706	convergent	CDIN1	MEIS2	True	True	False	True	False	False	True	False	False	False	False		False		True	False	0.08991167553383092	0.04830710341079454	10.757312232398142	1.4832676765015955	0	1177903	32853	110217						
NC_051834.1	11061036	11119847	58811	convergent	LOC119866880	LOC111093393	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.0965491639432868	0.05208826654672542	10.248436868008648	0.9410280431595819	0	847547	409320	942						
NC_051834.1	24994850	25055410	60560	convergent	FOXB1	LOC119866903	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09000752999991479	0.047867675670859366	5.800692018540739	0.5658657511352796	149870	2575237	327567	44442						
NC_051834.1	32644888	32717232	72344	convergent	LOC111093320	LOC100684041	True	True	False	False	False	False	True	True	False	False	False		False		False	False	0.09804902869834933	0.053293256665482104	20.053949520101607	2.0588489198847078	0	5080671	256888	13042						
NC_051834.1	34669412	34723012	53600	convergent	LOC102154511	LARP6	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09799255724199377	0.05366597883227231	20.778133430771447	1.845371125680515	3788	3725696	1149534	666						
NC_051834.1	38942658	39000282	57624	convergent	LINGO1	LOC119866844	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.11259266413674823	0.06486363127319768	51.50377981960116	7.539495073010606	0	549542	267826	9662						
NC_051835.1	955347	1016678	61331	convergent	LOC100688275	LOC102152193	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08632515350388313	0.04609431371977263	4.59912456611805	0.5001620494021437	61012	12301976	882355	4002						
NC_051835.1	13106261	13156978	50717	convergent	LOC119867042	LOC111093424	True	False	False	False	False	True	False	True	False	False	False		False		False	False	0.08714917094212117	0.04656471673804496	3.399884938646208	0.41717157233212593	31619	156369	982062	19315						
NC_051835.1	18249632	18323889	74257	convergent	LOC100685420	LOC100685577	False	False	False	False	False	False	False	False	False	False	False	42.86	False	2.96612	False	False	0.08582361385571871	0.04625353768318939	7.313261329581942	0.6316075636920083	263240	2846082	2982980	59407	0.482	0.8021	0.8903	0.6051	0.8808	0.732
NC_051835.1	23436373	23508916	72543	convergent	LOC111093569	LOC119867012	True	False	False	False	False	False	False	False	False	False	False	26.44	False	5.49128	True	False	0.08581109393251486	0.04504509535151393	5.3680023204142575	0.4242314555273111	422644	2339779	702325	124149						
NC_051835.1	33017236	33069006	51770	convergent	LOC102152343	LOC111093484	True	True	False	False	False	False	True	True	False	True	False		False		True	False	0.09860863796289641	0.053539711489671904	13.176932222673157	1.1128142193475008	6879	2736844	89446	7688						
NC_051835.1	33785714	33837005	51291	convergent	LOC119867070	LOC111093482	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09364301034303057	0.050222979048433515	13.136519458476197	1.1003174781163725	0	3505082	369636	12097						
NC_051835.1	36406001	36461046	55045	convergent	SLC37A1	LOC119867027	True	True	False	False	False	False	True	True	False	True	False		False		True	False	0.10781475717774436	0.06127394358977587	40.236008235749914	4.993014376704384	8523	6127246	232475	5355						
NC_051836.1	3698661	3752870	54209	convergent	LOC111093630	GK2	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08338622587137796	0.04469396473503754	6.668858856117911	0.7234666304190994	174235	28928985	382996	18910						
NC_051836.1	11276866	11345764	68898	convergent	MEPE	LOC111093643	True	False	True	False	False	False	True	True	False	True	False		False		True	False	0.09235490522991423	0.04989738018365979	7.159324926172787	0.4150846809268368	113685	21343435	95065	22413						
NC_051836.1	27013911	27071204	57293	convergent	NPNT	TBCK	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09404162322807189	0.05038548064089068	11.773707648274314	0.7075272783184798	142557	5612193	683450	1845						
NC_051837.1	574972	634483	59511	convergent	LOC111093784	LOC111093791	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.08677943060968905	0.04658700020667099	15.752998230026579	1.2525304923210856	4727	18147617	205352	8592						
NC_051837.1	7790832	7842018	51186	convergent	LOC111093705	IMPG2	False	False	False	False	False	False	False	False	False	False	False	31.33	False	4.81276	False	False	0.0914009339769453	0.0487064758489407	10.838721232427604	0.7417709762918023	33575	10935919	340841	84740	0.4329	0.9799	0.8822	0.6026	0.2682	0.6332
NC_051837.1	8568536	8621477	52941	convergent	LOC119867284	LOC111093752	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09332823421994846	0.04992766455204759	10.969080723132395	0.6264043044703226	29994	10157338	432187	29224						
NC_051837.1	11353405	11418044	64639	convergent	ALCAM	CBLB	True	True	False	True	False	False	True	True	False	False	False		False		True	False	0.08994331142588204	0.04735997368639221	15.793565212889714	0.833139076794749	14276	7366620	32320	12513						
NC_051837.1	20017414	20079909	62495	convergent	GAP43	LSAMP	True	False	False	True	False	False	True	False	False	True	False		False		True	False	0.09641107259538836	0.05285324692339866	10.10686561561564	0.8716568585236874	51339	1296297	31248	149473						
NC_051837.1	31269207	31329671	60464	convergent	LOC106558167	FAM43A	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.1083002751069619	0.06180372794839853	51.582471423226856	6.234784753616513	561	1384109	45354	15122						
NC_051838.1	7080793	7147581	66788	convergent	NSUN2	UBE2QL1	True	True	False	True	False	False	True	True	False	False	False		False		True	False	0.10367966666976819	0.05796979705932631	36.628175626684175	3.6568187880995398	0	5122751	33394	27945						
NC_051838.1	10054548	10126362	71814	convergent	LOC111093922	LOC119867475	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09834526385275937	0.05403560961467302	19.660537291105044	2.804483851355649	334545	2146483	644181	2860						
NC_051838.1	19004008	19067846	63838	convergent	LOC119867441	CRYGS	True	False	False	False	False	False	True	True	False	False	False		False		False	False	0.1031239582110623	0.05712239152385595	16.189068485244793	1.1794798688066768	39073	1869525	236466	3832						
NC_051838.1	19321861	19376696	54835	convergent	ADIPOQ	LOC119867406	True	False	False	True	False	False	True	True	False	True	False		False		True	False	0.10492466639531811	0.058887193649069726	11.758904058064386	0.7135373737330385	49278	1556174	27417	2453						
NC_051838.1	33370196	33420674	50478	convergent	MIR551B	LOC119867412	True	False	False	False	False	True	False	True	False	True	False		False		False	False	0.08723780173879528	0.04644093269991157	5.087523975513479	0.25534180216031527	220435	25252	429536	3486						
NC_051838.1	33641835	33705242	63407	convergent	LOC119867455	LOC102151967	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.08638630918754442	0.046515822115099935	5.312851841481554	0.40958472583135624	176462	303355	151433	43751						
NC_051838.1	34380069	34430694	50625	convergent	LOC102152454	LOC111093889	True	True	False	False	False	False	True	True	False	True	False		False		True	False	0.09412474781279702	0.050154659738462164	15.923452432117957	1.4632687599864524	5381	1035198	27413	2101						
NC_051838.1	36725342	36775647	50305	convergent	FNDC3B	GHSR	True	False	False	True	False	False	True	True	False	True	False		False		False	False	0.09303628110871402	0.04984182592881144	16.226783285700847	1.4123871696166073	50494	3380311	25152	28281						
NC_051838.1	40621835	40683716	61881	convergent	LOC111093930	TBL1XR1	True	True	False	False	False	False	False	False	False	False	False		False		True	False	0.10312760595563374	0.05737420737656368	47.580131829360894	3.561482566882141	0	7282592	3609426	88955						
NC_051839.1	1643004	1708560	65556	convergent	LOC119867596	LOC119867597	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.09345690957418594	0.05039484862826205	19.61140734991134	1.9648546443658477	24218	inf	36497	3719						
NC_051839.1	1805405	1856208	50803	convergent	FOXF2	LOC100684996	True	False	False	True	False	False	True	True	False	True	False		False		True	False	0.09632165735445379	0.053277498996114094	29.765362937841747	3.5176465464157354	94194	inf	25401	2877						
NC_051839.1	11518999	11569382	50383	convergent	LOC111093992	LOC111094013	True	False	True	False	False	False	False	True	False	False	False		False		True	False	0.10059488367158603	0.05475051350763576	7.828766181589027	0.29876381610005326	205810	inf	405431	37062						
NC_051839.1	18052245	18123443	71198	convergent	LOC111093969	LOC102156827	True	False	False	False	False	False	False	True	False	True	False		False		False	False	0.08831721117477805	0.047673325531960235	6.919942473518034	0.7126248423114638	612156	inf	376258	294						
NC_051839.1	18480986	18533175	52189	convergent	LOC111094025	LOC111094007	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.09214091689294707	0.04962761446152067	11.125429783722831	1.1573053557821436	192920	inf	39986	13892						
NC_051840.1	1166863	1219794	52931	convergent	GALNT13	LOC106558288	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.08969840513673659	0.04822467379567816	9.234088356192942	0.824612130412676	68328	364259	794834	8308						
NC_051840.1	7616013	7676372	60359	convergent	LOC111094266	GCG	True	True	False	False	False	False	True	True	False	True	False		False		True	False	0.09224433358057665	0.049227513319943295	10.691699387428853	0.682230947061838	28808	6088582	39214	9035						
NC_051840.1	8466112	8532234	66122	convergent	LOC100688550	LOC119867785	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08174068631848021	0.04333069430880695	5.515392248037927	0.652218113984221	50827	6941563	892195	12455						
NC_051840.1	14845639	14901149	55510	convergent	UBR3	LOC111094278	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.09153681147161535	0.04871187278777066	13.565519348115135	0.9640357369641589	0	5226450	270853	24761						
NC_051840.1	16124607	16177018	52411	convergent	CYBRD1	LOC111094279	True	True	False	False	False	False	True	True	False	False	False		False		False	False	0.09310729640306836	0.04981522776249158	8.345697607006336	0.4891439746341987	24188	3949032	73536	24456						
NC_051840.1	16788107	16853124	65017	convergent	LOC111094247	LOC119867830	True	False	False	False	False	False	True	True	False	False	False		False		True	False	0.09648382543708328	0.052679901613944605	16.490385036207073	1.0325929347288643	104385	3279229	224112	23081						
NC_051840.1	24054229	24128740	74511	convergent	LOC119867869	LOC111094258	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09010689411567441	0.048069719171022006	9.584648619436319	0.7337041913297034	258516	2831477	924436	3333						
NC_051840.1	24296513	24361259	64746	convergent	LOC111094259	LOC119867786	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09229511424129946	0.049800251614460854	13.095170435306962	0.9237017848171217	21114	3068879	687034	3497						
NC_051840.1	26520111	26586822	66711	convergent	LOC111094249	LOC102155713	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08876986872037615	0.04792968342634434	14.018948727395669	1.1449116832821336	71534	5293459	1533264	49701						
NC_051841.1	2245776	2303016	57240	convergent	LOC119867916	TMEFF2	True	True	False	True	False	False	True	True	False	True	False		False		True	False	0.09590447614194629	0.05164015262715055	34.105825138768	3.3725032535196586	604	22795627	28620	43258						
NC_051841.1	7533022	7602083	69061	convergent	LOC100686361	LOC100686866	True	False	False	False	False	False	False	False	False	False	False	33.99	False	5.647460000000001	True	False	0.0934371850676165	0.05035688287225917	12.25358123472542	1.167714452420523	57448	17502471	516682	61328						
NC_051841.1	12473128	12532864	59736	convergent	CD28	LOC100856338	True	False	False	False	False	False	True	False	False	True	False		False		False	False	0.09287060264887637	0.05064763418868138	6.461490636889947	0.31647006135845157	297004	12567027	81281	51413						
NC_051841.1	27629161	27690392	61231	convergent	LOC119867980	EPHA4	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09167457038981275	0.049253651655595816	12.721426553192249	1.2624450841764798	490224	1909501	711674	31298						
NC_051841.1	28495545	28545686	50141	convergent	LOC106558331	LOC119867969	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.09629634959063903	0.052504241477617127	18.625333950364762	1.7252863268896992	45615	1824982	50974	14937						
NC_051841.1	29390284	29459285	69001	convergent	LOC111094442	SCG2	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.0876617621143216	0.04705299840458549	8.223266416997463	0.5398541911086916	74784	920813	682986	23421						
NC_051841.1	29837431	29901354	63923	convergent	LOC111094360	LOC119867910	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09160505921202293	0.04962291788298721	13.038468946971351	1.2871520480094687	230608	476205	1127594	8749						
NC_051842.1	3541738	3613722	71984	convergent	LOC111094553	LOC111094552	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.08060146248975647	0.04216744772046021	4.647479958996281	0.29782739531927843	27730	1654274	807693	8259						
NC_051842.1	6148634	6217613	68979	convergent	LOC119868013	RGS2	True	False	False	False	False	False	True	True	False	False	False		False		False	False	0.09279991965699963	0.050662417453327	7.280563828408058	0.4971874218216006	41877	4259667	206527	3338						
NC_051842.1	8585823	8643867	58044	convergent	BRINP3	LOC119868094	True	True	False	False	False	False	False	False	False	False	False		False		False	False	0.08750150626826887	0.04671526291411645	5.48224382052501	0.4999917665127515	14845	6315788	2220848	127371						
NC_051842.1	16412131	16486695	74564	convergent	LOC111094583	LOC111094562	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09679559067784572	0.05256591055063205	11.656184377838688	0.7650216187748154	100587	1185280	1085168	8248						
NC_051842.1	19592201	19658874	66673	convergent	LOC111094531	NUF2	True	True	False	True	False	False	True	True	False	True	False		False		True	False	0.09179937674210277	0.05001250484732272	16.183482902482098	1.3621306025051578	537	1990822	33337	28573						
NC_051842.1	22834825	22886249	51424	convergent	OR10J2	ACKR1	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09941428267601564	0.05494595668795392	38.23306495865419	4.80490399775551	14463	5225822	339361	326						
NC_051843.1	6868917	6934242	65325	convergent	CLCN4	LOC119868598	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09746599951330565	0.054353569308049916	31.02449598423881	3.19335835800958	26579	32754261	3129056	41896						
NC_051843.1	8354252	8409529	55277	convergent	LOC106558419	LOC119868687	True	False	False	False	True	False	False	True	False	False	False		False		False	False	0.061742507573611966	0.03345341397156248	2.5856690826283235	0.289070650550383	31890	31273950	1648745	38224						
NC_051843.1	10578732	10643009	64277	convergent	LOC480844	FANCB	True	False	False	False	False	False	False	False	False	False	False	34.92	False	5.37718	True	False	0.08845694153815835	0.04806831226450399	13.585752017345015	1.445039561228029	185870	29044970	528129	73040						
NC_051843.1	15197385	15269910	72525	convergent	LOC119868379	LOC119868161	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08886535411577971	0.04811748577105263	9.759312711233363	0.7227915714290403	41353	24422193	1008919	28321						
NC_051843.1	26196588	26269373	72785	convergent	TRNAE-CUC-22	LOC119868188	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.09158269534884406	0.049217789647236394	12.126436743668675	1.2198605088490655	0	13422860	86849	0						
NC_051843.1	32334636	32387595	52959	convergent	LOC612281	LOC111094893	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.08756259546154033	0.0477877584883052	5.151417034661624	0.46261668088862945	0	7294725	2308525	1090						
NC_051843.1	34617972	34669640	51668	convergent	LOC119868190	BCOR	True	False	False	True	True	False	True	False	False	True	False		False		False	False	0.07143662972649492	0.04051127323843732	15.685681061253842	2.9280465115265817	293806	5012034	25834	55596						
NC_051843.1	35941631	35992808	51177	convergent	LOC111094865	CASK	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.09273801513776224	0.05118879320910625	15.558693603344569	1.4024993906792096	257781	3688621	126889	19777						
NC_051843.1	50115742	50188659	72917	convergent	LOC119868203	WAS	True	False	False	False	False	False	False	True	False	True	False		False		False	False	0.06084349615295216	0.03359690672859161	5.3674490851516685	0.36115947296315004	47800	515365	378852	3158						
NC_051843.1	51534278	51599514	65236	convergent	LOC100686592	LOC491922	True	False	False	False	False	True	True	True	False	True	False		False		False	False	0.078635838379493	0.04200700276769616	10.539370457813563	1.0106969540799224	116896	235549	64235	27025						
NC_051843.1	56733328	56786162	52834	convergent	TAF1	LOC100688354	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.09129716101077041	0.04927890929464627	10.29301837907784	1.080551015084533	190255	1297688	30677	4260						
NC_051843.1	59813343	59874197	60854	convergent	UPRT	ZDHHC15	True	False	False	False	False	False	False	False	False	False	True	65.2	False	1.28456	False	False	0.08309506207144288	0.044298876764320344	5.99022566654049	0.5355365106788478	206230	785369	1167700	106185						
NC_051843.1	69851587	69907041	55454	convergent	PABPC5	LOC111094733	True	False	False	False	False	False	False	False	False	False	True	58.91	False	1.59948	False	False	0.08126366585729554	0.04369260166510152	8.959172780696745	0.9021937067636312	54314	1848307	3439600	71652						
NC_051843.1	74667098	74718660	51562	convergent	LOC119868578	LOC119868214	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.07879750527512884	0.04243521742992718	5.918637417741878	0.5036771819065129	57121	1774303	1996432	671						
NC_051843.1	77845859	77904191	58332	convergent	BHLHB9	LOC119868603	True	False	False	False	False	True	False	True	False	True	False		False		False	False	0.08479229743216946	0.04524022595087824	7.924124396932849	0.832715396879155	375025	59876	325983	2642						
NC_051843.1	79168554	79226339	57785	convergent	FAM199X	ESX1	False	False	False	False	False	False	False	False	False	False	False	43.45	False	3.70414	False	False	0.08615760234682607	0.04639520485750622	8.561121751064185	0.8299664304501188	47446	1382297	893307	56310	0.4791	0.8151	0.8872	0.6004	0.3378	0.6239
NC_051843.1	82817447	82882230	64783	convergent	PRPS1	TSC22D3	True	False	True	False	False	False	False	True	False	False	False		False		True	False	0.1294231558230166	0.07601686917279775	11.38576280150001	1.4215672526577716	99838	2070815	423761	32133						
NC_051843.1	90957857	91025361	67504	convergent	LOC119868706	LOC111094871	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08696999671045823	0.046927790843056885	7.326934142801724	0.6354155267854152	191609	1720629	2667534	40827						
NC_051843.1	97127995	97179954	51959	convergent	XIAP	LOC119868511	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.07302602013412557	0.039307935290676256	10.26240789127558	1.1628878893395185	196026	1184266	26561	581						
NC_051843.1	99485997	99542726	56729	convergent	LOC492115	LOC609540	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08378094623608606	0.04560033096281294	3.6999230921330883	0.37892440759948853	135639	1176099	2197273	2086						
NC_051843.1	104147730	104215864	68134	convergent	LOC119868710	IGSF1	False	False	False	False	False	False	False	False	False	False	False	32.96	False	5.8894	False	False	0.08910974033462014	0.048480071007419245	4.065117340755269	0.49992706409424165	206797	2573615	1585209	63646	0.4373	0.9308	0.9003	0.6071	0.8172	0.7385
NC_051843.1	105250253	105306545	56292	convergent	LOC119868568	LOC111094836	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.08719588294595282	0.046167678680932606	7.687813035370789	0.5639158792406331	3399	1477013	894256	19259						
NC_051843.1	105886803	105957615	70812	convergent	LOC111094882	GPC4	True	False	False	False	False	False	True	False	False	False	False		False		False	False	0.09264491979772005	0.049304219415324126	10.76663331645857	0.9792371182495545	77791	833203	250446	70703						
NC_051843.1	116212579	116266672	54093	convergent	LOC100686375	LOC100856426	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08644384498580882	0.04626501584787414	5.449168934397839	0.4680622160400249	35375	484047	3891650	11813						
NC_051843.1	122201824	122251894	50070	convergent	LOC100686136	LOC492221	True	False	False	False	False	True	False	True	False	False	False		False		False	False	0.08613727922946221	0.04642212338798667	8.878713579289379	1.1083591050718764	201859	79580	845055	10867						
NC_051843.1	122735338	122788464	53126	convergent	LOC612447	LOC119868662	True	False	False	False	False	True	False	True	False	False	False		False		False	False	0.08602017024211153	0.04622362112867021	5.426403528601083	0.5860971220445882	38099	134285	1380097	6074						
NC_051843.1	122883327	122939331	56004	convergent	LOC119868539	CETN2	True	False	False	False	False	True	False	True	False	False	False		False		True	False	0.09242453017381079	0.05041138263140293	13.122225627159445	1.5601465967228216	61329	283713	1529525	5469						
